Time ALE BLT SSP DSP LWF RDG YPH WAE RSM CHK CHO STH LKT BBT COP CLA BYT MYS ROT PRO PB BB AMP DRE CHI DIP OLI GRN PIC MA DL DR DC DIN RelALE RelBLT RelSSP RelDSP RelLWF RelRDG RelYPH RelWAE RelRSM RelCHK RelCHO RelSTH RelLKT RelBBT RelCOP RelCLA RelBYT RelMYS RelROT RelPRO RelPB RelBB RelAMP RelDRE RelCHI RelDIP RelOLI RelGRN RelPIC RelMA RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.600000e+003 39379.494897 182365.692542 39627.804295 68695.730451 53006.517034 3680.462902 1403.655541 1463.259522 2041.255815 26133.173737 1037.015302 20187.189689 3721.420527 35037.633474 945417.182385 239537.975358 8563.032243 505140.791703 63485.673828 3568413.860311 2999420.284950 1911858.112390 426093.954343 3573835.869937 17104.018328 265654.042352 307928.104965 2002526.912150 40.194715 2128984.579684 1791284.256653 373735.848048 0.000000 184142983.400830 0.276019 0.797587 4.105402 1.620803 2.006265 6.346495 0.536770 1.993379 0.034421 3.591738 1.021598 3.119247 0.685649 1.912325 0.626551 0.721003 0.862218 3.080026 0.942041 27.338522 1.573778 2.477752 9.036660 14.963600 0.459170 0.271312 0.525072 7.893492 0.000197 409.377937 5.735982 1.196763 1.000000 1.020258 0.097652 0.154864 25.029412 621.882701 -6240.065033 0.585897
1.700000e+003 30546.937549 194492.598455 40623.366887 76658.325326 68143.054464 3965.856996 1571.706091 1566.007271 1731.752326 28848.890363 1069.249481 20973.454948 3378.385703 38818.326702 1178719.697293 602049.865507 139333.742129 548725.751541 267906.122271 1640716.805222 3495182.127166 2032110.749167 450889.948183 4071183.004544 16603.668493 261940.620576 309876.063850 7084221.260696 18441.364005 495765.343285 1608682.452668 913924.037922 0.000000 179111453.866201 0.214110 0.850625 4.208541 1.808672 2.579174 6.838621 0.601034 2.133351 0.029202 3.964986 1.053353 3.240738 0.622447 2.118672 0.781167 1.812154 14.029620 3.345779 3.975362 12.569947 1.833902 2.633599 9.562537 17.045985 0.445738 0.267519 0.528394 27.924340 0.090480 95.329668 5.151262 2.926533 1.000000 0.992381 0.063820 0.150378 27.411765 547.608357 -6472.695949 0.440028
1.800000e+003 197854.158392 182205.176681 48375.259719 73049.677239 60883.615876 4311.785568 2301.394260 1703.930337 4826.100065 14094.674653 999.330595 22272.756597 2733.549930 40849.935072 730647.343335 754642.376981 65103.453070 716608.157272 217006.652177 1574933.743654 2790657.662689 1851710.578059 463303.075691 4720570.273772 16199.424714 257822.646709 309008.261893 6220732.798494 52388.838065 266483.614250 1358149.342987 753193.103742 0.000000 186821669.072389 1.386803 0.796885 5.011630 1.723529 2.304409 7.435131 0.880073 2.321241 0.081381 1.937169 0.984474 3.441501 0.503640 2.229555 0.484218 2.271453 6.555316 4.369419 3.220083 12.065966 1.464242 2.399802 9.825796 19.764960 0.434886 0.263314 0.526914 24.520671 0.257039 51.241570 4.349014 2.411846 1.000000 1.035100 0.182838 1.208245 27.529412 520.420640 -7931.938765 0.491494
1.825000e+003 204985.878927 184766.694615 44871.159750 68751.107214 63080.881961 4413.599839 2397.173408 1765.122468 4842.772235 15136.624337 1014.330168 22777.176992 2719.846126 42064.184594 698116.563525 618047.806727 28738.668206 705438.410165 217662.302036 1565946.431912 2797201.714350 1801427.318695 461276.138879 4852010.638716 16099.247362 256316.036318 307013.448945 5596387.588987 40878.089233 230955.872198 1342421.232037 628640.166939 0.000000 188781804.396740 1.436790 0.808088 4.648609 1.622109 2.387574 7.610697 0.916700 2.404602 0.081662 2.080375 0.999250 3.519442 0.501115 2.295828 0.462659 1.860307 2.893718 4.301313 3.229812 11.997112 1.467675 2.334635 9.782808 20.315299 0.432196 0.261775 0.523512 22.059648 0.200563 44.410016 4.298650 2.013008 1.000000 1.045960 551276735601307230000000.000000 0.404395 23.647059 502.507262 -7325.353061 0.497058
1.900000e+003 201321.652495 136121.838837 42442.990134 62044.265197 66701.046402 4945.850182 2492.238513 1867.987085 4509.481025 17271.775215 1037.045023 23831.644243 2648.060320 33165.290834 663353.615552 415055.766623 28206.866877 504203.370458 216751.817192 1541642.266242 2855146.519180 1726371.100005 459923.130334 5144496.533066 15843.745570 250886.776049 301546.983993 3876214.822309 15513.123557 230829.043090 1367020.837989 341979.884137 0.000000 190087334.826514 1.411107 0.595337 4.397053 1.463868 2.524595 8.528496 0.953053 2.544734 0.076042 2.373830 1.021627 3.682374 0.487889 1.810134 0.439621 1.249307 2.840171 3.074310 3.216302 11.810912 1.498079 2.237363 9.754114 21.539933 0.425337 0.256230 0.514191 15.279130 0.076113 44.385628 4.377422 1.095075 1.000000 1.053193 576564916927052070000000.000000 0.370248 23.558824 458.682676 -6915.844036 0.547092
2.000000e+003 151801.905787 144623.540188 40095.317440 66969.529463 72150.387321 4447.780256 2336.555034 1551.356935 3566.943293 24840.839922 1285.737957 19274.697940 5483.574516 38309.693543 776946.398305 463353.519059 5522.606662 445100.135477 287094.406591 1164391.586427 2327557.835725 1559165.728050 443328.899210 5564649.955203 15382.244300 244458.937503 291038.384335 4604732.605968 4187.397525 307108.718671 1245481.493804 382662.382458 0.000000 191352957.144661 1.064012 0.632519 4.153836 1.580075 2.730849 7.669637 0.893519 2.113393 0.060148 3.414120 1.266623 2.978252 1.010315 2.090911 0.514902 1.394681 0.556075 2.713936 4.260090 8.920699 1.221256 2.020666 9.402181 23.299110 0.412948 0.249665 0.496272 18.150777 0.020545 59.053285 3.988234 1.225347 1.000000 1.060206 0.172084 0.568049 24.911765 411.533005 -6015.073202 0.593790
2.100000e+003 171969.221654 128792.766297 50138.581981 78252.797888 77477.110039 5002.449159 3209.214925 1750.033523 5259.687472 11870.630388 1363.928758 20760.238884 3549.099387 40135.662641 832430.953866 719858.865950 75786.046167 447866.292493 239067.768210 896341.843423 1994446.769678 1611565.527717 428933.317086 6228217.057097 14905.790441 253174.199938 283775.088151 3267842.473236 8957.336867 1668001.126966 1397843.090079 658603.999092 0.000000 188509671.487811 1.205369 0.563283 5.194308 1.846292 2.932462 8.626093 1.227231 2.384047 0.088692 1.631497 1.343651 3.207793 0.653900 2.190571 0.551673 2.166756 7.630954 2.730802 3.547440 6.867102 1.046475 2.088576 9.096877 26.077456 0.400157 0.258566 0.483887 12.881069 0.043948 320.736405 4.476120 2.108957 1.000000 1.044452 0.142130 1.073405 27.323529 322.454726 -8096.649419 0.833628
2.190000e+003 183700.225951 133302.992879 44093.640171 65101.740150 65513.917336 5397.274895 4001.350869 2005.608910 6538.111405 16173.536530 1021.350619 22283.324347 3174.687347 44436.417087 561829.926251 307615.858816 32031.149484 458843.147984 220781.626286 3581400.288097 3219446.318641 1722214.398256 435337.262255 6671738.918336 14596.576191 263930.223229 285309.775335 3559447.836874 8697.355529 1190802.545800 1634139.892560 586281.011890 0.000000 183731270.297163 1.287595 0.583008 4.568058 1.536006 2.479663 9.306921 1.530151 2.732214 0.110250 2.222888 1.006166 3.443134 0.584917 2.425302 0.372339 0.925915 3.225241 2.797732 3.276099 27.438015 1.689225 2.231976 9.232693 27.934475 0.391856 0.269551 0.486504 14.030509 0.042672 228.976900 5.232781 1.877367 1.000000 1.017977 822119512614199080000000.000000 0.337618 23.676471 282.520903 -7111.184696 0.764650
2.200000e+003 183139.004757 133801.974713 43121.686146 62533.512418 66026.948210 5476.287163 4047.499672 2022.219964 6519.034299 16588.443047 1024.832322 22399.716347 3146.474494 44883.773680 561644.500194 294117.131627 31891.296768 443514.788762 220629.011043 3766496.093190 3252508.392952 1721616.762896 436028.082142 6706191.468574 14567.030194 264509.815898 284903.202709 3407491.177353 7771.685170 996218.791537 1671232.270406 545701.535905 0.000000 183590906.492511 1.283661 0.585191 4.467365 1.475412 2.499081 9.443167 1.547798 2.754843 0.109928 2.279912 1.009596 3.461118 0.579719 2.449719 0.372216 0.885285 3.211159 2.704270 3.273834 28.856080 1.706572 2.231201 9.247344 28.078728 0.391063 0.270143 0.485810 13.431532 0.038131 191.560802 5.351557 1.747425 1.000000 1.017199 830921543324421920000000.000000 0.332711 23.705882 278.505408 -6947.174687 0.751932
2.300000e+003 156704.716209 99526.765654 37992.551266 56500.173529 68250.919671 5100.677499 4264.693006 1482.290501 5886.712122 20900.741704 1085.461735 14312.120286 3004.489745 36100.081978 550147.644816 214975.781927 17690.975744 326879.848610 219391.042555 4228146.841275 3267396.881477 1744409.487501 437432.141127 6997578.348993 14235.400143 262008.915553 281191.821320 2175217.027771 2025.750688 1293487.347463 1913957.553993 336573.393547 0.000000 184433236.073869 1.098377 0.435286 3.935991 1.333062 2.583257 8.795476 1.630855 2.019304 0.099265 2.872594 1.069324 2.211454 0.553559 1.970312 0.364596 0.647071 1.781318 1.993104 3.255464 32.392904 1.714384 2.260740 9.277122 29.298760 0.382160 0.267589 0.479482 8.574196 0.009939 248.721943 6.128802 1.077763 1.000000 1.021866 0.177758 0.738489 25.147059 245.860697 -6080.472506 0.856949
2.400000e+003 127247.781576 104215.850261 37288.432407 60876.414121 77683.217520 5800.157284 4860.840978 1715.736118 5473.022600 31226.082233 1360.865052 16597.290458 4666.742518 41165.088913 933106.305794 444370.591862 116041.237281 323285.720807 276602.636823 986733.157780 3497934.528361 1852773.488090 444341.095581 7347484.881585 13823.655665 266811.834598 288980.565736 3772294.529515 4801.370311 1415388.558693 1928643.351496 635598.050370 0.000000 184639377.780514 0.891907 0.455794 3.863045 1.436314 2.940263 10.001641 1.858827 2.337324 0.092290 4.291707 1.340633 2.564550 0.859819 2.246756 0.618393 1.337543 11.684280 1.971190 4.104406 7.559613 1.835346 2.401179 9.423648 30.763814 0.371106 0.272494 0.492763 14.869501 0.023557 272.162069 6.175829 2.035288 1.000000 1.023009 0.124914 0.569425 27.352941 219.104093 -5669.227726 0.915372
