Time ALE BLT SSP DSP LWF RDG YPH WAE RSM CHK CHO STH LKT BBT COP CLA BYT MYS ROT PRO PB BB AMP CHI DIP OLI GRN PIC MA DL DR DC DIN RelALE RelBLT RelSSP RelDSP RelLWF RelRDG RelYPH RelWAE RelRSM RelCHK RelCHO RelSTH RelLKT RelBBT RelCOP RelCLA RelBYT RelMYS RelROT RelPRO RelPB RelBB RelAMP RelCHI RelDIP RelOLI RelGRN RelPIC RelMA RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
8.000000e+002 386513.264440 251658.236668 33767.477618 71197.037489 70383.612458 1772.140050 2296.320133 1611.318825 29316.941733 29805.048007 609.822825 18300.862348 3492.384406 25144.725671 1273434.527730 329656.376551 6172.804231 316723.467586 39626.512096 974330.384728 6226115.813833 1902145.429695 138071.245266 22604.619981 355038.254160 367901.319366 1561959.608122 2.355701 215663.901825 2077906.260731 151298.222868 0.000000 176732688.860135 2.709155 1.100642 3.498278 1.679818 2.663978 3.055832 0.878132 2.195078 0.494361 4.096400 0.600757 2.827779 0.643451 1.372378 0.843936 0.992257 0.621544 1.931177 0.588003 7.464592 3.266807 2.465165 2.928234 0.606838 0.362600 0.627337 6.156879 0.000012 41.469555 6.653793 0.484481 1.000000 0.979201 519909399229623480000000.000000 0.662096 22.705882 18069905549.307510 -5261.419578 0.029621
9.000000e+002 240308.990563 266235.255003 35718.120272 80429.822152 68827.897659 1417.870953 1919.081169 1347.726634 19711.907891 41957.682422 882.013333 19832.915560 7835.886849 30172.590480 1209417.742276 249563.678019 3133.607705 300577.367422 37380.065804 1072279.069427 6374240.403803 1988422.112198 156926.416746 21475.131094 331305.918836 356067.911906 1295748.564601 1.039045 963719.506580 2226723.759407 197014.476965 0.000000 178653606.822760 1.684378 1.164395 3.700363 1.897656 2.605095 2.444940 0.733873 1.835990 0.332395 5.766656 0.868901 3.064506 1.443715 1.646795 0.801511 0.751180 0.315525 1.832729 0.554669 8.215002 3.344527 2.576979 3.328117 0.576516 0.338362 0.607159 5.107537 0.000005 185.311583 7.130330 0.630872 1.000000 0.989844 0.321299 0.723309 24.176471 17137618961.770218 -4845.571499 0.135083
1.000000e+003 211774.188022 272520.390987 37520.950445 87568.650326 66736.516038 1420.804090 1622.971911 1628.293869 12541.614193 24017.937458 960.961540 22409.595377 5014.425707 33445.012093 1370095.750805 494852.906892 16559.340032 342183.679598 34072.505796 879697.554614 5443128.235684 2000840.924139 220423.149450 20514.014455 318115.509942 345876.105121 3110535.793071 51.292834 580004.026898 2093934.027902 342953.891600 0.000000 178144769.788546 1.484371 1.191884 3.887134 2.066089 2.525937 2.449998 0.620638 2.218203 0.211485 3.301021 0.946675 3.462645 0.923878 1.825401 0.907996 1.489494 1.667372 2.086417 0.505590 6.739586 2.855978 2.593073 4.674765 0.550714 0.324891 0.589780 12.261003 0.000252 111.527746 6.705116 1.098194 1.000000 0.987025 0.216069 1.076282 26.529412 13021976023.748373 -5649.213513 0.120712
1.095000e+003 180981.860215 285203.904328 38746.981332 79730.544783 56593.204167 1399.945381 1528.366628 1870.618786 11063.810745 31637.466464 682.467393 24651.386758 4419.171331 38252.570649 1178747.064427 425106.261051 7737.311034 419285.682719 33218.833828 1281836.759638 5225038.942811 1978774.032574 276672.940492 19782.468623 309151.130611 335089.992696 2704607.319966 248.281851 380489.516356 2122146.834051 315166.948575 0.000000 179475749.523000 1.268541 1.247356 4.014150 1.881157 2.142019 2.414029 0.584460 2.548319 0.186565 4.348247 0.672321 3.809038 0.814206 2.087793 0.781185 1.279558 0.779076 2.556536 0.492922 9.820476 2.741547 2.564475 5.867718 0.531075 0.315735 0.571388 10.660928 0.001218 73.163524 6.795458 1.009216 1.000000 0.994399 429218779832914460000000.000000 0.268188 22.558824 16175970703.007010 -5965.729332 0.046769
1.100000e+003 179594.236000 286033.270335 38568.161104 78491.614250 56733.027299 1402.122302 1526.332656 1878.660675 11001.201819 31954.734581 683.722284 24728.930819 4399.251502 38496.904323 1173719.709639 418847.636131 7724.139965 417446.384696 33198.112270 1288321.880598 5228132.476862 1980395.687473 278166.083958 19753.754614 308689.327105 334485.027383 2651262.308823 240.069819 369255.760580 2133438.711052 306836.681026 0.000000 179476704.719006 1.258815 1.250983 3.995624 1.851926 2.147311 2.417783 0.583683 2.559274 0.185509 4.391853 0.673557 3.821020 0.810536 2.101129 0.777853 1.260720 0.777750 2.545321 0.492615 9.870160 2.743171 2.566577 5.899385 0.530304 0.315264 0.570356 10.450655 0.001178 71.003408 6.831617 0.982541 1.000000 0.994404 429721824147275810000000.000000 0.264642 22.617647 16144307702.924505 -5938.114498 0.045070
1.200000e+003 134753.308421 217818.794776 39015.527407 74803.305320 57682.210250 1135.234368 1455.360320 1427.083749 7968.572501 36811.223914 701.643773 26876.723080 4385.239133 31916.313781 1106916.264499 337860.649213 7036.387018 368117.181253 32974.599801 1316120.791773 5333481.869014 2055331.801588 295959.867458 19173.648384 298605.104321 324985.513387 1814978.231813 83.396506 770517.934732 2374597.991190 189242.638784 0.000000 181459090.117938 0.944515 0.952643 4.041971 1.764904 2.183237 1.957569 0.556542 1.944097 0.134371 5.059328 0.691213 4.152888 0.807954 1.741966 0.733581 1.016951 0.708499 2.244543 0.489298 10.083135 2.798447 2.663693 6.276758 0.514731 0.304965 0.554158 7.154219 0.000409 148.161262 7.603848 0.605986 1.000000 1.005388 0.221366 0.401973 23.911765 15545040343.057732 -6018.296144 0.106696
1.300000e+003 54560.601562 234452.370767 38836.779575 83081.215710 57620.609569 1060.252708 1307.363744 1549.307358 5152.956502 46228.350901 1124.977682 23619.834527 6238.357861 36746.336235 1561731.985766 557090.226975 25281.672290 411610.636837 34586.700866 1334286.588927 4233743.318683 2118517.149324 345066.578455 18498.664762 292305.476143 320307.520555 3337153.014569 396.545202 1255254.626579 2313262.805845 372963.345421 0.000000 183439572.330732 0.382427 1.025391 4.023453 1.960213 2.180906 1.828272 0.499947 2.110600 0.086892 6.353616 1.108253 3.649646 1.149380 2.005584 1.034998 1.676826 2.545631 2.509739 0.513220 10.222307 2.221420 2.745581 7.318220 0.496610 0.298531 0.546181 13.154275 0.001946 241.370254 7.407442 1.194289 1.000000 1.016361 0.114704 0.201201 26.441176 14992649964.624092 -5665.184018 0.125070
1.400000e+003 63900.843323 232024.648020 52792.901528 97058.462098 58905.551475 1042.231189 1524.960868 1665.222645 3417.154205 21279.680027 789.296910 24369.986133 4728.496929 38974.017244 1068771.388015 437812.928644 13341.765222 522663.026418 69704.651717 1512738.377768 4809767.428618 2128081.436983 408532.911905 17925.989048 288508.949155 319039.322760 3376398.092485 65.166818 643981.761032 2210797.541055 488536.307850 0.000000 182300514.086810 0.447895 1.014773 5.469293 2.289991 2.229540 1.797196 0.583158 2.268510 0.057622 2.924675 0.777563 3.765557 0.871197 2.127169 0.708301 1.317805 1.343392 3.186865 1.034322 11.589472 2.523657 2.757976 8.664223 0.481237 0.294654 0.544019 13.308970 0.000320 123.829889 7.079332 1.564372 1.000000 1.010050 0.095815 0.330825 26.352941 15029476714.027143 -8352.971784 0.091327
1.460000e+003 59483.548774 239960.185537 44217.212703 74924.073000 50430.202824 1011.813495 1599.076582 1743.718496 3192.704681 23063.717168 804.612473 24950.044591 4436.782535 41546.178691 1023506.829741 340935.661770 11281.952024 576451.171857 71267.749065 2847117.884865 4067500.522467 2095140.245999 427848.330591 17636.285090 286397.972225 316076.975519 3145656.079692 65.536282 690972.655492 2203524.266894 403653.739757 0.000000 183244529.674130 0.416933 1.049480 4.580860 1.767754 1.908753 1.744745 0.611501 2.375444 0.053837 3.169873 0.792650 3.855185 0.817450 2.267556 0.678303 1.026207 1.135988 3.514831 1.057516 21.812491 2.134194 2.715285 9.073867 0.473459 0.292498 0.538967 12.399439 0.000322 132.865669 7.056042 1.292565 1.000000 1.015280 426773339376143270000000.000000 0.099780 22.676471 15000969999.944225 -6913.324185 0.077087
1.500000e+003 57470.626847 173295.368884 42360.300784 68155.248964 51993.112624 1022.618449 1638.022509 1774.311174 3057.492797 23719.242824 810.699656 25161.437496 4269.325859 31595.320342 993506.067878 294139.742761 11148.384472 555566.164719 71050.509358 3020572.447323 4121799.520457 2087865.150173 435343.013101 17480.891830 284544.206459 313365.311101 2715674.824102 45.630999 418171.318197 2273219.607922 317298.819496 0.000000 183023725.947058 0.402824 0.757917 4.388486 1.608051 1.967908 1.763377 0.626394 2.417120 0.051557 3.259968 0.798647 3.887849 0.786598 1.724446 0.658421 0.885353 1.122539 3.387488 1.054293 23.141371 2.162684 2.705856 9.232815 0.469288 0.290604 0.534343 10.704554 0.000224 80.409277 7.279218 1.016042 1.000000 1.014057 435926823555168280000000.000000 0.095036 22.558824 14919534573.154423 -6619.718718 0.047798
1.600000e+003 39520.095626 185443.130195 39895.393729 69365.762576 54009.926907 801.991867 1405.702643 1465.216751 2046.797269 26471.905520 1037.029102 20208.835002 3731.213911 35090.114040 1014834.624055 242393.312447 8821.529513 524535.120016 73393.631990 4197884.510887 3305307.713112 2077726.632357 450460.385641 17042.313403 279658.148222 308769.364820 2247212.939962 19.883845 2064670.519930 2305181.189398 295581.506235 0.000000 184396406.405878 0.277005 0.811046 4.133124 1.636611 2.044244 1.382934 0.537553 1.996045 0.034514 3.638294 1.021612 3.122592 0.687454 1.915189 0.672556 0.729597 0.888246 3.198280 1.089062 32.161056 1.734276 2.692717 9.553426 0.457514 0.285614 0.526506 8.857987 0.000098 397.011123 7.381564 0.946500 1.000000 1.021662 0.099520 0.154393 23.941176 14268263171.612841 -6284.866652 0.257513
