Time ALE-M BLT-M SSP-M DSP-M LWF-M RDG-M YPH-M WAE-M RSM-M CHK-M CHO-M STH-M LKT-M BBT-M COP-M CLA-M BYT-M MYS-M ROT-M PRO-M PB-M BB-M AMP-M CHI-M DIP-M OLI-M GRN-M PIC-M MA-M DL-M DR-M DC-M ALE-F BLT-F SSP-F DSP-F LWF-F RDG-F YPH-F WAE-F RSM-F CHK-F CHO-F STH-F LKT-F BBT-F COP-F CLA-F BYT-F MYS-F ROT-F PRO-F PB-F BB-F AMP-F CHI-F DIP-F OLI-F GRN-F PIC-F MA-F DL-F DR-F DC-F
3.650000e+003 7.034136e+003 4.732538e+002 5.775891e+001 6.262992e+001 6.467749e-003 2.333758e+000 7.147115e+000 0.000000e+000 2.688002e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.312222e-014 4.132803e-014 1.614730e-013 1.227714e-013 2.023040e-015 1.051831e-013 1.927146e-013 8.313435e-013 8.999049e-013 3.693922e-014 7.674834e-013 1.033767e-012 3.668852e-014 1.720930e-013 3.889909e-011 4.095906e-013 6.954248e-013 0.000000e+000 4.707799e-005 8.355940e-005 0.000000e+000 0.000000e+000 1.404714e-001 0.000000e+000 1.561321e-002 1.083773e-001 6.045704e-002 2.342376e-001 1.217524e-002 2.066668e-002 2.629318e+007 5.526749e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.015000e+003 5.556025e+002 1.151068e+002 4.842482e+001 5.243651e+001 1.840097e-002 2.201323e+000 2.864856e+000 0.000000e+000 2.958529e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.910803e-014 5.208075e-014 1.757326e-013 1.135036e-013 2.036007e-015 5.990442e-013 1.577610e-013 7.010010e-013 8.278978e-013 4.625506e-014 8.461254e-013 9.540196e-013 2.570200e-014 3.033022e-013 8.953255e-011 1.958508e-012 2.031760e-012 0.000000e+000 2.832725e-004 7.221489e-004 0.000000e+000 0.000000e+000 3.565839e-001 0.000000e+000 3.986625e-002 1.236725e-001 8.578065e-002 9.551390e-001 5.107680e-001 2.577452e-002 2.479461e+007 6.190626e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.380000e+003 7.089715e+000 1.583485e+001 3.628357e+001 3.894484e+001 1.355197e-002 2.017766e+000 3.611204e+000 0.000000e+000 2.877370e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 7.860615e-014 7.041763e-014 1.443384e-013 1.041024e-013 2.439081e-015 3.116193e-014 8.290592e-014 7.821686e-013 8.127532e-013 6.527936e-014 1.016110e-012 1.013468e-012 2.961901e-014 3.550977e-013 3.995264e-011 1.020887e-013 1.110745e-013 0.000000e+000 1.425820e-002 6.323600e-003 0.000000e+000 0.000000e+000 2.308815e-001 0.000000e+000 4.340546e-002 2.097459e-002 1.242264e-001 8.387501e-001 1.211353e-002 3.044584e-002 2.642942e+007 6.722166e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.745000e+003 5.960086e-001 1.623327e+000 2.663946e+001 2.859386e+001 1.277712e-002 2.219107e+000 5.163189e+000 0.000000e+000 2.299306e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.841655e-013 1.566407e-013 3.274476e-013 1.141331e-013 5.170496e-015 5.051678e-013 5.944114e-014 9.026416e-013 9.144912e-013 1.048614e-013 1.105268e-012 1.257626e-012 3.575754e-014 1.881248e-012 7.598788e-011 7.108017e-014 9.041866e-014 0.000000e+000 1.128793e-001 4.241672e-002 0.000000e+000 0.000000e+000 1.464976e-001 0.000000e+000 4.098698e-002 4.775694e-002 1.360765e-001 3.470433e-001 1.632744e-001 2.823005e-002 2.533955e+007 6.924416e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.110000e+003 4.779720e+001 2.494393e-001 1.613198e+001 1.784786e+001 1.220799e-002 2.169217e+000 5.942301e+000 0.000000e+000 2.007349e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.207427e-013 6.805301e-014 2.017882e-013 1.178232e-013 1.712277e-015 4.884579e-013 1.287810e-012 7.836403e-013 8.111960e-013 1.440827e-013 1.047262e-012 1.098234e-012 2.944191e-014 2.484016e-013 6.302585e-011 3.809998e-012 5.628562e-012 0.000000e+000 3.619532e-003 1.134901e-001 0.000000e+000 0.000000e+000 1.592927e-001 0.000000e+000 3.460317e-002 9.295554e-002 9.225978e-002 1.353777e-001 4.261407e-003 2.537888e-002 2.561201e+007 6.784153e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.475000e+003 6.451768e+001 1.498335e-001 1.438589e+001 1.599507e+001 1.194999e-002 1.888864e+000 5.114574e+000 0.000000e+000 1.965394e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.596606e-014 4.308638e-014 1.008345e-013 1.170446e-013 1.456677e-015 2.056939e-014 6.110738e-015 5.356190e-013 7.454035e-013 1.597025e-013 8.434391e-013 8.939292e-013 1.434138e-014 1.019952e-013 3.179050e-011 4.448822e-015 1.107811e-014 0.000000e+000 2.349092e-003 1.505156e-001 0.000000e+000 0.000000e+000 2.126666e-001 0.000000e+000 3.847099e-002 3.213468e-002 7.563043e-002 3.107499e-001 1.100342e-002 2.109827e-002 2.574825e+007 6.693116e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.840000e+003 2.651767e+001 1.359942e-001 1.422022e+001 1.589846e+001 1.391851e-002 1.824828e+000 4.963607e+000 0.000000e+000 2.214700e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.586555e-014 5.918318e-014 1.998867e-013 1.050510e-013 1.187785e-014 6.990861e-014 3.170156e-013 5.280718e-013 8.763341e-013 1.923612e-013 9.116706e-013 1.009705e-012 2.485536e-014 4.999772e-013 4.524071e-011 1.633966e-013 3.043623e-013 0.000000e+000 3.016155e-003 1.508822e-001 0.000000e+000 0.000000e+000 2.545251e-001 0.000000e+000 3.736370e-002 2.078680e-002 5.492875e-002 1.016339e+000 1.920881e-002 2.425497e-002 2.629318e+007 6.043617e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.205000e+003 8.558079e-001 1.298832e-001 1.246016e+001 1.389441e+001 1.566358e-002 1.839449e+000 5.109440e+000 0.000000e+000 2.118926e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.192657e-013 9.805557e-014 1.880363e-013 1.083022e-013 2.667572e-015 9.029683e-013 1.558832e-014 6.038776e-013 9.598500e-013 2.416850e-013 9.941905e-013 9.902126e-013 3.026101e-014 1.849035e-013 9.620753e-011 1.698457e-012 2.542354e-012 0.000000e+000 7.668958e-002 1.626050e-001 0.000000e+000 0.000000e+000 2.567378e-001 0.000000e+000 4.560909e-002 2.972465e-002 8.649137e-002 6.394630e-001 1.956511e-002 2.554585e-002 2.670189e+007 6.038053e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.570000e+003 1.173482e+000 1.331993e-001 1.145569e+001 1.244137e+001 1.822951e-002 1.941706e+000 5.471387e+000 0.000000e+000 2.228997e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.799638e-013 1.019333e-013 3.448587e-013 1.211422e-013 5.044910e-015 1.074421e-013 5.359651e-013 7.443204e-013 1.025682e-012 3.114129e-013 1.055130e-012 1.268111e-012 3.908948e-014 1.632921e-013 4.662515e-011 3.074107e-013 3.779624e-013 0.000000e+000 5.371132e-002 1.629624e-001 0.000000e+000 0.000000e+000 2.315189e-001 0.000000e+000 4.630427e-002 2.628343e-002 8.401718e-002 9.426383e-002 1.192508e-002 2.168642e-002 2.779176e+007 6.391950e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.935000e+003 2.424885e+001 1.294575e-001 1.169440e+001 1.235038e+001 1.428379e-002 2.069981e+000 5.216918e+000 0.000000e+000 2.102398e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.863711e-013 1.304542e-013 3.767671e-013 1.224847e-013 5.680310e-015 8.211457e-014 3.689615e-014 8.011636e-013 1.048362e-012 4.223982e-013 1.072875e-012 1.335042e-012 5.253811e-014 1.451120e-012 5.851340e-011 2.545056e-014 2.505219e-014 0.000000e+000 7.214799e-003 1.669635e-001 0.000000e+000 0.000000e+000 1.814312e-001 0.000000e+000 5.093364e-002 6.224030e-002 6.895502e-002 7.577140e-002 1.095608e-002 2.625009e-002 2.751929e+007 6.872101e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.300000e+003 5.976256e+001 1.332871e-001 1.192563e+001 1.237781e+001 7.158128e-003 2.068138e+000 5.145348e+000 0.000000e+000 2.166647e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 3.338234e-014 4.366849e-014 8.801466e-014 1.109315e-013 1.403458e-015 3.222947e-013 4.348323e-013 5.903506e-013 8.098149e-013 3.788146e-013 7.641074e-013 9.013282e-013 1.600414e-014 3.610974e-014 8.061823e-011 6.491505e-013 1.422805e-012 0.000000e+000 2.094541e-003 1.609823e-001 0.000000e+000 0.000000e+000 1.481651e-001 0.000000e+000 4.728781e-002 4.608170e-002 5.875394e-002 2.261680e-001 1.328302e+000 2.157236e-002 2.683812e+007 6.572835e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.665000e+003 6.489065e+000 1.448028e-001 1.430539e+001 1.487505e+001 8.343829e-003 2.081634e+000 5.587985e+000 0.000000e+000 2.118657e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.276116e-013 4.286300e-014 2.896822e-013 9.802807e-014 2.086438e-015 4.331768e-014 6.534095e-014 6.824638e-013 9.168003e-013 4.160831e-013 8.586517e-013 1.082654e-012 2.378655e-014 1.371184e-013 5.831161e-011 5.746541e-014 4.193977e-014 0.000000e+000 8.813827e-003 1.419434e-001 0.000000e+000 0.000000e+000 1.385368e-001 0.000000e+000 3.504841e-002 3.720143e-002 5.098832e-002 6.061187e-001 1.019563e-002 1.782409e-002 2.765553e+007 5.489892e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.030000e+003 8.411530e-001 1.428923e-001 1.216334e+001 1.285440e+001 8.685049e-003 2.112702e+000 5.735457e+000 0.000000e+000 2.045326e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.966068e-013 1.672022e-013 5.308407e-013 1.027838e-013 5.888147e-015 1.491832e-012 8.582653e-013 9.202831e-013 1.205382e-012 4.892864e-013 1.078083e-012 1.525005e-012 5.436824e-014 5.447658e-013 9.921503e-011 3.161118e-012 5.093553e-012 0.000000e+000 5.447611e-002 1.468633e-001 0.000000e+000 0.000000e+000 1.743424e-001 0.000000e+000 3.721662e-002 4.275844e-002 5.699005e-002 2.855585e-001 1.569399e-002 2.149277e-002 2.765553e+007 5.606749e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.395000e+003 2.813074e+000 1.337890e-001 8.937018e+000 9.062411e+000 8.106618e-003 2.015210e+000 5.057275e+000 0.000000e+000 2.003939e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.307732e-013 1.055751e-013 2.300443e-013 1.354212e-013 2.938003e-015 1.440039e-013 4.271523e-014 7.287282e-013 8.922263e-013 5.265470e-013 9.651034e-013 1.147678e-012 3.557443e-014 3.125840e-013 4.632718e-011 3.478028e-014 2.490655e-014 0.000000e+000 3.030883e-002 1.607882e-001 0.000000e+000 0.000000e+000 1.736569e-001 0.000000e+000 4.831170e-002 4.310803e-002 6.724904e-002 1.236506e-001 2.455753e-002 2.502019e-002 2.765553e+007 6.328018e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.760000e+003 2.289713e+001 1.287769e-001 9.178556e+000 8.816045e+000 6.871009e-003 2.029013e+000 4.449591e+000 0.000000e+000 2.036446e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.982504e-014 6.036632e-014 1.185889e-013 1.232631e-013 2.529235e-015 2.841721e-014 9.537208e-015 6.689688e-013 7.788975e-013 5.918990e-013 9.077102e-013 1.031493e-012 2.275479e-014 1.258554e-013 5.026964e-011 5.838308e-015 5.310725e-015 0.000000e+000 5.755285e-003 1.661332e-001 0.000000e+000 0.000000e+000 1.612696e-001 0.000000e+000 5.266271e-002 4.502756e-002 6.597050e-002 9.686487e-002 1.458542e-002 2.596527e-002 2.765553e+007 6.402999e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
