Time ALE-M BLT-M SSP-M DSP-M LWF-M RDG-M YPH-M WAE-M RSM-M CHK-M CHO-M STH-M LKT-M BBT-M COP-M CLA-M BYT-M MYS-M ROT-M PRO-M PB-M BB-M AMP-M CHI-M DIP-M OLI-M GRN-M PIC-M MA-M DL-M DR-M DC-M ALE-F BLT-F SSP-F DSP-F LWF-F RDG-F YPH-F WAE-F RSM-F CHK-F CHO-F STH-F LKT-F BBT-F COP-F CLA-F BYT-F MYS-F ROT-F PRO-F PB-F BB-F AMP-F CHI-F DIP-F OLI-F GRN-F PIC-F MA-F DL-F DR-F DC-F
7.300000e+003 6.657046e+001 1.351977e-001 1.203511e+001 1.247669e+001 7.835477e-003 2.150254e+000 5.346847e+000 0.000000e+000 2.247848e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.874318e-014 5.326444e-014 9.533626e-014 1.185416e-013 8.849977e-016 4.635113e-013 1.281220e-013 7.087847e-013 8.457401e-013 6.028364e-013 9.047382e-013 1.100332e-012 1.461255e-014 4.559010e-013 7.744381e-011 4.293745e-013 5.264063e-013 0.000000e+000 1.820186e-003 1.609355e-001 0.000000e+000 0.000000e+000 1.508963e-001 0.000000e+000 4.663408e-002 4.298500e-002 5.655665e-002 2.009965e-001 1.334872e+000 2.160492e-002 2.683812e+007 6.576108e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.665000e+003 8.447320e+000 1.474835e-001 1.448221e+001 1.503812e+001 9.254029e-003 2.247293e+000 5.878773e+000 0.000000e+000 2.284803e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.197028e-013 1.593751e-013 3.044730e-013 9.845967e-014 1.579931e-015 2.377043e-013 6.627406e-014 7.940422e-013 9.695934e-013 6.622134e-013 1.129908e-012 1.406452e-012 2.334882e-014 1.306359e-013 7.835927e-011 6.979502e-014 4.173192e-014 0.000000e+000 6.294226e-003 1.418952e-001 0.000000e+000 0.000000e+000 1.338633e-001 0.000000e+000 3.446544e-002 3.361568e-002 4.797098e-002 5.642626e-001 1.019112e-002 1.783111e-002 2.765553e+007 5.512295e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.030000e+003 9.089662e-001 1.460667e-001 1.234430e+001 1.303374e+001 9.138218e-003 2.260884e+000 6.099669e+000 0.000000e+000 2.214833e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.536895e-013 2.667258e-013 7.130949e-013 9.822204e-014 4.421287e-015 3.738842e-013 2.202485e-013 9.835922e-013 1.254356e-012 7.827090e-013 1.406011e-012 1.809819e-012 5.260128e-014 5.347212e-013 7.264477e-011 2.255054e-013 2.210185e-013 0.000000e+000 4.495872e-002 1.468094e-001 0.000000e+000 0.000000e+000 1.556240e-001 0.000000e+000 3.641481e-002 3.783400e-002 5.353728e-002 2.425007e-001 1.569399e-002 2.154447e-002 2.765553e+007 5.628345e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.395000e+003 2.383354e+000 1.378008e-001 9.119086e+000 9.240589e+000 8.630490e-003 2.166353e+000 5.502527e+000 0.000000e+000 2.193789e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.331073e-013 1.593259e-013 2.564618e-013 1.250517e-013 2.066239e-015 7.178569e-014 1.706852e-014 7.514980e-013 9.789049e-013 8.819827e-013 1.203314e-012 1.463049e-012 3.434340e-014 3.009948e-013 3.972079e-011 1.291035e-014 2.430253e-014 0.000000e+000 2.865530e-002 1.607225e-001 0.000000e+000 0.000000e+000 1.485891e-001 0.000000e+000 4.708772e-002 3.715783e-002 6.330419e-002 1.090609e-001 2.455753e-002 2.512838e-002 2.765553e+007 6.333612e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.760000e+003 3.083382e+001 1.337988e-001 9.407618e+000 9.024104e+000 8.009286e-003 2.168977e+000 4.931369e+000 0.000000e+000 2.233500e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 5.250468e-014 7.497425e-014 1.983940e-013 1.179495e-013 1.059104e-015 1.089995e-013 1.768904e-013 6.390195e-013 8.525374e-013 9.838512e-013 1.063413e-012 1.206856e-012 2.052205e-014 1.441478e-013 5.335007e-011 1.820821e-013 1.511122e-013 0.000000e+000 3.781768e-003 1.660544e-001 0.000000e+000 0.000000e+000 1.452436e-001 0.000000e+000 5.115272e-002 3.854411e-002 6.190902e-002 8.375573e-002 1.458542e-002 2.610751e-002 2.765553e+007 6.412571e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
9.125000e+003 2.359039e+001 1.406361e-001 1.062852e+001 9.994414e+000 7.377009e-003 2.264140e+000 5.310223e+000 0.000000e+000 2.220354e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.437499e-013 1.261736e-013 3.624383e-013 1.031412e-013 1.762351e-015 6.483913e-013 1.085223e-013 7.043477e-013 9.452589e-013 1.059853e-012 1.041052e-012 1.388233e-012 2.369565e-014 1.922010e-013 7.544143e-011 5.232908e-013 6.735308e-013 0.000000e+000 3.200981e-003 1.553803e-001 0.000000e+000 0.000000e+000 1.184070e-001 0.000000e+000 4.256856e-002 3.362725e-002 5.562632e-002 1.349635e-001 1.308823e-002 2.337135e-002 2.765553e+007 6.079025e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
9.490000e+003 2.951077e+000 1.429051e-001 1.050972e+001 9.768330e+000 9.499788e-003 2.266988e+000 5.859834e+000 0.000000e+000 2.173762e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.883413e-013 2.525380e-013 3.477552e-013 9.079581e-014 1.411238e-015 3.184626e-013 2.351397e-014 6.876688e-013 9.062392e-013 1.042671e-012 9.903887e-013 1.280410e-012 2.125406e-014 9.018261e-014 4.637445e-011 2.063959e-014 3.691455e-014 0.000000e+000 1.695647e-002 1.531616e-001 0.000000e+000 0.000000e+000 1.242130e-001 0.000000e+000 3.862653e-002 3.261208e-002 5.568625e-002 2.661684e-001 1.281744e-002 2.133108e-002 2.765553e+007 5.709993e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
9.855000e+003 1.469047e+000 1.396061e-001 9.568407e+000 8.787842e+000 1.210286e-002 2.271577e+000 5.784692e+000 0.000000e+000 2.251111e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.542585e-013 2.583526e-013 3.927937e-013 1.026825e-013 1.722538e-015 7.058733e-014 2.182177e-014 7.263769e-013 9.888567e-013 1.113352e-012 1.034415e-012 1.395759e-012 2.898643e-014 6.431112e-013 9.400712e-011 2.137725e-014 2.345649e-014 0.000000e+000 3.296017e-002 1.553614e-001 0.000000e+000 0.000000e+000 1.313515e-001 0.000000e+000 3.974838e-002 3.829717e-002 5.553497e-002 1.819568e-001 1.365852e-002 2.325780e-002 2.765553e+007 5.902395e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.022000e+004 5.625250e+000 1.326438e-001 8.992498e+000 8.098783e+000 1.636607e-002 2.281020e+000 5.417552e+000 0.000000e+000 2.342169e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.847097e-013 3.024051e-013 4.113478e-013 1.148864e-013 2.764887e-015 1.276999e-013 3.379906e-014 8.868529e-013 1.121007e-012 1.254896e-012 1.242139e-012 1.619844e-012 3.605628e-014 4.719282e-014 4.995282e-011 3.082247e-014 3.867410e-014 0.000000e+000 1.477214e-002 1.624339e-001 0.000000e+000 0.000000e+000 1.495969e-001 0.000000e+000 4.517450e-002 2.481479e-002 5.791116e-002 1.263862e-001 1.446472e-002 2.732930e-002 2.765553e+007 6.164815e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.058500e+004 1.102662e+001 1.339856e-001 9.699759e+000 8.538433e+000 2.124374e-002 2.316893e+000 5.576019e+000 0.000000e+000 2.444112e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.234953e-013 1.650774e-013 2.763499e-013 9.662551e-014 1.604087e-015 1.046652e-012 2.417015e-014 7.687811e-013 1.010099e-012 1.142877e-012 1.091437e-012 1.420998e-012 2.187203e-014 9.294981e-014 9.030899e-011 9.374685e-013 9.598492e-013 0.000000e+000 6.992338e-003 1.545909e-001 0.000000e+000 0.000000e+000 1.669024e-001 0.000000e+000 4.026930e-002 2.349792e-002 4.985959e-002 1.088816e-001 1.247507e-002 2.172040e-002 2.765553e+007 5.615325e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.095000e+004 6.263888e+000 1.336229e-001 9.982186e+000 8.666833e+000 2.087460e-002 2.396223e+000 6.028593e+000 0.000000e+000 2.358923e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.069514e-014 4.913582e-014 1.015566e-013 9.228352e-014 4.954255e-016 3.435710e-014 5.641420e-015 6.336830e-013 7.271946e-013 8.048144e-013 9.066495e-013 1.083674e-012 5.806436e-015 7.233504e-014 4.465062e-011 3.558965e-015 4.364006e-015 0.000000e+000 8.825198e-003 1.505110e-001 0.000000e+000 0.000000e+000 1.386264e-001 0.000000e+000 3.495733e-002 2.307493e-002 5.066983e-002 1.537432e-001 1.203825e-002 2.068912e-002 2.765553e+007 5.502933e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.131500e+004 2.772580e+000 1.310723e-001 9.278216e+000 8.138955e+000 2.171791e-002 2.382916e+000 6.243026e+000 0.000000e+000 2.488813e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.941531e-014 6.777850e-014 1.068214e-013 9.352485e-014 6.069549e-016 1.237706e-014 5.490358e-015 5.876463e-013 7.502270e-013 7.036099e-013 7.542804e-013 1.075663e-012 7.857299e-015 5.837754e-014 5.061547e-011 2.784643e-015 3.240560e-015 0.000000e+000 1.777972e-002 1.465183e-001 0.000000e+000 0.000000e+000 1.223541e-001 0.000000e+000 2.994792e-002 2.284408e-002 4.351113e-002 3.171003e-001 1.094215e-002 1.758711e-002 2.765553e+007 5.068769e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.168000e+004 4.317231e+000 1.204749e-001 8.398421e+000 7.353065e+000 2.361776e-002 2.303358e+000 5.665414e+000 0.000000e+000 2.412889e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.669335e-013 1.210082e-013 1.632004e-013 1.023964e-013 1.162141e-015 2.591939e-014 8.110208e-015 7.036500e-013 9.298963e-013 7.811380e-013 9.299900e-013 1.325106e-012 1.449242e-014 4.171215e-014 5.113077e-011 5.403591e-015 6.244213e-015 0.000000e+000 1.607621e-002 1.534823e-001 0.000000e+000 0.000000e+000 1.600558e-001 0.000000e+000 3.371778e-002 2.432618e-002 4.613192e-002 4.016574e-001 1.193589e-002 2.030506e-002 2.765553e+007 5.207465e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.204500e+004 4.966672e+000 1.113166e-001 7.517599e+000 6.473459e+000 2.374432e-002 2.238730e+000 5.150522e+000 0.000000e+000 2.289620e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.387302e-013 9.449433e-014 2.154291e-013 1.130356e-013 1.773334e-015 5.304608e-013 9.347769e-014 7.117031e-013 9.479727e-013 9.837260e-013 1.043042e-012 1.413651e-012 1.931970e-014 2.964663e-013 6.594862e-011 4.965150e-013 5.593113e-013 0.000000e+000 1.785357e-002 1.636267e-001 0.000000e+000 0.000000e+000 1.714425e-001 0.000000e+000 4.244426e-002 2.547851e-002 5.606985e-002 3.509119e-001 1.367554e-002 2.835502e-002 2.765553e+007 5.756627e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.241000e+004 2.536677e+000 1.100286e-001 7.679725e+000 6.519268e+000 2.407762e-002 2.229273e+000 5.120884e+000 0.000000e+000 2.238860e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.169373e-013 1.930852e-013 2.548762e-013 9.378104e-014 8.969135e-016 2.401602e-014 9.638083e-015 6.526577e-013 8.571721e-013 1.040951e-012 9.790688e-013 1.333152e-012 1.537164e-014 1.622516e-014 8.826102e-011 5.862948e-015 5.902513e-015 0.000000e+000 2.749842e-002 1.639358e-001 0.000000e+000 0.000000e+000 1.773352e-001 0.000000e+000 4.391214e-002 2.488318e-002 5.706859e-002 1.670522e-001 1.373103e-002 2.819793e-002 2.765553e+007 5.686242e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.277500e+004 1.170609e+000 1.139452e-001 8.182924e+000 6.869745e+000 2.016536e-002 2.288750e+000 5.627284e+000 0.000000e+000 2.198176e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.831143e-014 1.194131e-013 1.671429e-013 8.527915e-014 5.060775e-016 1.423177e-014 7.427150e-015 5.838842e-013 7.595124e-013 9.737269e-013 8.693201e-013 1.120946e-012 9.278134e-015 8.029250e-014 6.177230e-011 4.578568e-015 4.075668e-015 0.000000e+000 4.437253e-002 1.636915e-001 0.000000e+000 0.000000e+000 1.504630e-001 0.000000e+000 4.219474e-002 2.533487e-002 5.903659e-002 1.137849e-001 1.376049e-002 2.604886e-002 2.765553e+007 5.707755e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.314000e+004 1.756119e+000 1.208653e-001 8.664234e+000 7.226908e+000 1.921355e-002 2.258792e+000 6.110163e+000 0.000000e+000 2.266722e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.507199e-013 2.686967e-013 3.611353e-013 9.495528e-014 1.311544e-015 7.025501e-014 2.533217e-014 7.653290e-013 1.006472e-012 1.208144e-012 1.085036e-012 1.481604e-012 2.552558e-014 2.110195e-013 8.402843e-011 2.251351e-014 2.734133e-014 0.000000e+000 2.529045e-002 1.551212e-001 0.000000e+000 0.000000e+000 1.479827e-001 0.000000e+000 3.577181e-002 2.608407e-002 5.245615e-002 1.699970e-001 1.304960e-002 2.330529e-002 2.765553e+007 5.508187e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.350500e+004 9.560587e+000 1.177848e-001 7.969708e+000 6.695058e+000 1.966371e-002 2.229380e+000 5.765640e+000 0.000000e+000 2.223163e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.905177e-013 1.975553e-013 2.134241e-013 1.019955e-013 7.706990e-016 8.828192e-014 5.273270e-014 6.726680e-013 8.684841e-013 1.132620e-012 9.676220e-013 1.303989e-012 1.420050e-014 9.677629e-014 6.500232e-011 5.830478e-014 5.729386e-014 0.000000e+000 8.397969e-003 1.609179e-001 0.000000e+000 0.000000e+000 1.825283e-001 0.000000e+000 3.885748e-002 2.770521e-002 5.318053e-002 2.762456e-001 1.264502e-002 2.088494e-002 2.765553e+007 5.506456e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.387000e+004 1.636818e+001 1.180874e-001 8.143740e+000 6.753188e+000 2.020747e-002 2.206963e+000 5.546759e+000 0.000000e+000 2.333924e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.497010e-013 2.301647e-013 2.354861e-013 9.687866e-014 1.225842e-015 4.901207e-013 2.328236e-013 7.134987e-013 9.729097e-013 1.206574e-012 1.044042e-012 1.438264e-012 2.258753e-014 7.640170e-014 7.796870e-011 5.027339e-013 8.152603e-013 0.000000e+000 4.446521e-003 1.553107e-001 0.000000e+000 0.000000e+000 1.899130e-001 0.000000e+000 3.612989e-002 2.620253e-002 4.783798e-002 3.372255e-001 1.256779e-002 2.173218e-002 2.765553e+007 5.237330e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.423500e+004 4.142084e+000 1.138207e-001 7.878475e+000 6.652625e+000 2.015781e-002 2.163792e+000 5.252088e+000 0.000000e+000 2.213790e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.975008e-013 1.966801e-013 2.501707e-013 1.020371e-013 1.101632e-015 8.011464e-014 2.944800e-014 8.367982e-013 1.008042e-012 1.260111e-012 1.266606e-012 1.481956e-012 2.200030e-014 1.291999e-013 5.567235e-011 2.610901e-014 3.128053e-014 0.000000e+000 1.574778e-002 1.620043e-001 0.000000e+000 0.000000e+000 2.058348e-001 0.000000e+000 4.097500e-002 2.485432e-002 5.459401e-002 2.274306e-001 1.391598e-002 2.501362e-002 2.765553e+007 5.307645e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.460000e+004 1.257238e+000 1.134205e-001 7.523336e+000 6.301758e+000 1.728335e-002 2.161615e+000 5.352240e+000 0.000000e+000 2.196754e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.171261e-013 1.515305e-013 2.653599e-013 1.006572e-013 1.271262e-015 1.720002e-013 3.643787e-014 7.609037e-013 9.951503e-013 1.394917e-012 1.267958e-012 1.464340e-012 2.503594e-014 2.224455e-013 4.368562e-011 3.815731e-014 5.816830e-014 0.000000e+000 4.737060e-002 1.656782e-001 0.000000e+000 0.000000e+000 1.694305e-001 0.000000e+000 4.413108e-002 2.521518e-002 5.930137e-002 1.292090e-001 1.397862e-002 2.682233e-002 2.765553e+007 5.772446e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.496500e+004 1.822859e+000 1.157686e-001 7.955549e+000 6.572156e+000 1.578473e-002 2.254915e+000 5.423625e+000 0.000000e+000 2.156589e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.025445e-013 2.739871e-013 3.954124e-013 1.006114e-013 1.832513e-015 9.755107e-013 1.444822e-013 8.150625e-013 1.038844e-012 1.551452e-012 1.221471e-012 1.653751e-012 3.150004e-014 1.762486e-013 8.804057e-011 1.319631e-012 1.343588e-012 0.000000e+000 3.117254e-002 1.683923e-001 0.000000e+000 0.000000e+000 1.482722e-001 0.000000e+000 4.609369e-002 2.642721e-002 6.261017e-002 1.127530e-001 1.438683e-002 2.724963e-002 2.765553e+007 6.159830e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.533000e+004 4.502247e+000 1.222193e-001 8.440116e+000 6.902169e+000 1.678693e-002 2.335970e+000 5.776287e+000 0.000000e+000 2.226871e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.713194e-013 2.774229e-013 3.185719e-013 1.027240e-013 1.344307e-015 3.773989e-014 1.759197e-014 7.118857e-013 9.627478e-013 1.503467e-012 1.115623e-012 1.382301e-012 2.549574e-014 2.067121e-013 9.410046e-011 1.124052e-014 1.373374e-014 0.000000e+000 1.310599e-002 1.615279e-001 0.000000e+000 0.000000e+000 1.611959e-001 0.000000e+000 4.137126e-002 2.650623e-002 5.833648e-002 1.599836e-001 1.425395e-002 2.607777e-002 2.765553e+007 5.941233e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.569500e+004 6.947490e+000 1.235687e-001 8.599188e+000 7.008604e+000 1.758995e-002 2.336810e+000 5.922849e+000 0.000000e+000 2.224534e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.201869e-014 1.173301e-013 1.677414e-013 1.001407e-013 7.189066e-016 1.428575e-013 2.788653e-013 6.201471e-013 8.446495e-013 1.354521e-012 9.632686e-013 1.218405e-012 1.231614e-014 1.042257e-013 6.453876e-011 3.097846e-013 4.419104e-013 0.000000e+000 8.964436e-003 1.605298e-001 0.000000e+000 0.000000e+000 1.564639e-001 0.000000e+000 4.034512e-002 2.520732e-002 5.726222e-002 1.960163e-001 1.361102e-002 2.320057e-002 2.765553e+007 5.821883e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.606000e+004 4.613393e+000 1.300492e-001 9.198468e+000 7.445462e+000 2.065223e-002 2.420923e+000 6.273575e+000 0.000000e+000 2.420487e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.926087e-013 1.968682e-013 3.519168e-013 9.506081e-014 1.290355e-015 7.555949e-014 1.825597e-014 7.486028e-013 9.908269e-013 1.409247e-012 1.055446e-012 1.436397e-012 2.114123e-014 5.941555e-014 6.626928e-011 1.574112e-014 1.546497e-014 0.000000e+000 1.031832e-002 1.512478e-001 0.000000e+000 0.000000e+000 1.508349e-001 0.000000e+000 3.463196e-002 2.333254e-002 5.057498e-002 1.695803e-001 1.324682e-002 2.215392e-002 2.765553e+007 5.331643e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
1.642500e+004 3.303982e+000 1.243849e-001 8.342011e+000 6.913554e+000 2.164164e-002 2.430045e+000 6.022688e+000 0.000000e+000 2.342771e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.742455e-013 1.533652e-013 2.816714e-013 1.074352e-013 1.567811e-015 3.475388e-014 1.393387e-014 7.200682e-013 9.686347e-013 1.470022e-012 1.120962e-012 1.400188e-012 2.588502e-014 2.517632e-013 8.088978e-011 1.199134e-014 1.382620e-014 0.000000e+000 1.810668e-002 1.621023e-001 0.000000e+000 0.000000e+000 1.512836e-001 0.000000e+000 4.109568e-002 2.331267e-002 5.778932e-002 1.238859e-001 1.472897e-002 2.730521e-002 2.765553e+007 5.791469e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
