Time ALE-M BLT-M SSP-M DSP-M LWF-M RDG-M YPH-M WAE-M RSM-M CHK-M CHO-M STH-M LKT-M BBT-M COP-M CLA-M BYT-M MYS-M ROT-M PRO-M PB-M BB-M AMP-M DRE-M CHI-M DIP-M OLI-M GRN-M PIC-M MA-M DL-M DR-M DC-M ALE-F BLT-F SSP-F DSP-F LWF-F RDG-F YPH-F WAE-F RSM-F CHK-F CHO-F STH-F LKT-F BBT-F COP-F CLA-F BYT-F MYS-F ROT-F PRO-F PB-F BB-F AMP-F DRE-F CHI-F DIP-F OLI-F GRN-F PIC-F MA-F DL-F DR-F DC-F
3.650000e+003 3.764159e+003 5.087794e+002 5.786021e+001 6.295047e+001 6.106572e-003 7.358103e+000 9.276525e+000 0.000000e+000 2.567351e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.427640e-014 3.234265e-014 2.625708e-013 1.305870e-013 2.241841e-015 1.711305e-013 6.580916e-013 8.834132e-013 9.827244e-013 8.998221e-016 3.044004e-014 5.797688e-013 8.904989e-013 3.219109e-014 8.262499e-014 4.290839e-011 1.637008e-012 2.353413e-012 0.000000e+000 9.662308e-005 8.716603e-005 0.000000e+000 0.000000e+000 1.603793e-001 0.000000e+000 1.483898e-002 1.151959e-001 6.059757e-002 2.067242e-001 1.217524e-002 2.071889e-002 2.629318e+007 5.527572e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.015000e+003 1.269032e+003 1.110040e+002 4.813911e+001 5.269729e+001 2.157480e-002 7.098050e+000 2.799786e+000 0.000000e+000 2.994973e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.970450e-014 3.707372e-014 1.235630e-013 1.170866e-013 2.088209e-015 2.154682e-013 4.600981e-013 8.730991e-013 9.279262e-013 9.602140e-016 3.433825e-014 6.797627e-013 8.464646e-013 2.858934e-014 4.788337e-015 5.077442e-011 1.949806e-012 2.197814e-012 0.000000e+000 1.303048e-004 8.028616e-004 0.000000e+000 0.000000e+000 5.201537e-001 0.000000e+000 3.961425e-002 1.359797e-001 8.697458e-002 9.854180e-001 5.060930e-001 2.569511e-002 2.479461e+007 6.191069e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.380000e+003 1.218247e+001 1.412291e+001 3.576218e+001 3.917587e+001 1.488293e-002 6.210844e+000 3.522431e+000 0.000000e+000 3.006034e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.182711e-013 4.422854e-014 1.480205e-013 9.830756e-014 2.549620e-015 5.837749e-013 3.159773e-013 9.591054e-013 9.423899e-013 1.025710e-015 4.123779e-014 8.631457e-013 8.863708e-013 3.272247e-014 6.875407e-014 6.880327e-011 3.885648e-012 5.014241e-012 0.000000e+000 8.500602e-003 7.448192e-003 0.000000e+000 0.000000e+000 3.269400e-001 0.000000e+000 4.305483e-002 2.166402e-002 1.222519e-001 8.380466e-001 1.212029e-002 3.050246e-002 2.642942e+007 6.721366e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.745000e+003 6.035016e-001 1.518934e+000 2.606884e+001 2.884369e+001 1.289497e-002 5.919203e+000 5.023962e+000 0.000000e+000 2.236524e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.142135e-013 5.182968e-014 2.595906e-013 1.224431e-013 3.957967e-015 6.365791e-013 4.228831e-013 1.127449e-012 1.083198e-012 1.061773e-015 5.287761e-014 9.414642e-013 1.142335e-012 3.797164e-014 4.357937e-014 5.829209e-011 1.258729e-012 2.255789e-012 0.000000e+000 1.126079e-001 4.869978e-002 0.000000e+000 0.000000e+000 1.980159e-001 0.000000e+000 4.097459e-002 4.827382e-002 1.336773e-001 3.396317e-001 1.624609e-001 2.839087e-002 2.533955e+007 6.921865e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.110000e+003 7.231382e+001 2.648445e-001 1.533870e+001 1.767983e+001 1.185794e-002 5.460033e+000 5.750503e+000 0.000000e+000 1.917635e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.217797e-013 5.319975e-014 1.468686e-013 1.132544e-013 2.779058e-015 1.476662e-013 4.779034e-013 9.625401e-013 1.038180e-012 1.078527e-015 6.466915e-014 9.270342e-013 9.721977e-013 3.140073e-014 1.531725e-014 4.688932e-011 1.393026e-012 1.951772e-012 0.000000e+000 3.018062e-003 1.190356e-001 0.000000e+000 0.000000e+000 2.114387e-001 0.000000e+000 3.401799e-002 1.083504e-001 9.519133e-002 1.300722e-001 4.261536e-003 2.534442e-002 2.561201e+007 6.781701e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.475000e+003 8.563350e+001 1.722330e-001 1.351101e+001 1.583287e+001 1.164485e-002 5.021864e+000 5.069268e+000 0.000000e+000 1.870729e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 3.250991e-014 3.303127e-014 8.851926e-014 9.971126e-014 1.721725e-015 2.656566e-013 1.686476e-013 7.850869e-013 8.700676e-013 1.161873e-015 7.258658e-014 7.919938e-013 8.275929e-013 1.598946e-014 7.447699e-015 3.588937e-011 7.871144e-013 9.872972e-013 0.000000e+000 1.943206e-003 1.516841e-001 0.000000e+000 0.000000e+000 2.953036e-001 0.000000e+000 3.668464e-002 3.816918e-002 7.903409e-002 3.071552e-001 1.100342e-002 2.118240e-002 2.574825e+007 6.702307e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.840000e+003 3.334156e+001 1.564053e-001 1.278087e+001 1.530891e+001 1.139069e-002 4.715601e+000 4.503217e+000 0.000000e+000 1.959199e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 5.375184e-014 4.222392e-014 1.673835e-013 8.412866e-014 2.227251e-015 1.627009e-013 3.571858e-013 8.229422e-013 1.058968e-012 1.102302e-015 9.214286e-014 8.255883e-013 9.697900e-013 2.578789e-014 1.940137e-014 5.160984e-011 8.557300e-013 1.467277e-012 0.000000e+000 2.757411e-003 1.508393e-001 0.000000e+000 0.000000e+000 3.228114e-001 0.000000e+000 3.670140e-002 2.507246e-002 5.981981e-002 1.088782e+000 1.920881e-002 2.414063e-002 2.629318e+007 6.064995e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.205000e+003 7.847949e-001 1.466402e-001 1.079091e+001 1.305898e+001 1.246543e-002 4.343919e+000 4.260226e+000 0.000000e+000 1.719230e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.059720e-013 5.146147e-014 1.468407e-013 9.040821e-014 3.398977e-015 9.224249e-013 1.131090e-014 9.701625e-013 1.049380e-012 1.057151e-015 1.196249e-013 9.319453e-013 9.507003e-013 3.362854e-014 6.413393e-014 5.503892e-011 1.554078e-012 2.079643e-012 0.000000e+000 9.691024e-002 1.625960e-001 0.000000e+000 0.000000e+000 3.481062e-001 0.000000e+000 4.564786e-002 3.926326e-002 9.709395e-002 9.430771e-001 1.956511e-002 2.565493e-002 2.670189e+007 5.991100e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.570000e+003 1.285625e+000 1.463164e-001 9.605397e+000 1.141673e+001 1.392297e-002 4.184766e+000 4.344925e+000 0.000000e+000 1.707660e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.290494e-013 5.395360e-014 2.424311e-013 1.119441e-013 4.609379e-015 1.387655e-013 1.613936e-013 1.165871e-012 1.169679e-012 1.048807e-015 1.560098e-013 9.969259e-013 1.173107e-012 4.145946e-014 9.466527e-015 5.176306e-011 1.954826e-013 1.531435e-013 0.000000e+000 6.274216e-002 1.641524e-001 0.000000e+000 0.000000e+000 2.873609e-001 0.000000e+000 4.678709e-002 3.868970e-002 9.426787e-002 1.564658e-001 1.192508e-002 2.198737e-002 2.779176e+007 6.400106e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.935000e+003 7.590221e+000 1.396204e-001 9.554330e+000 1.113015e+001 1.088372e-002 4.234577e+000 3.962311e+000 0.000000e+000 1.539246e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.257441e-013 8.443079e-014 3.099794e-013 1.249369e-013 6.315689e-015 9.505170e-013 3.774853e-013 1.365700e-012 1.297954e-012 9.714774e-016 2.111602e-013 9.994688e-013 1.296681e-012 5.696509e-014 4.536105e-014 8.330355e-011 1.364392e-012 2.053342e-012 0.000000e+000 2.159700e-002 1.692978e-001 0.000000e+000 0.000000e+000 2.127120e-001 0.000000e+000 5.252853e-002 1.144560e-001 8.446104e-002 8.718126e-002 1.095608e-002 2.657456e-002 2.751929e+007 6.858668e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.300000e+003 1.861603e+001 1.406727e-001 9.511405e+000 1.096302e+001 4.600456e-003 4.393532e+000 3.751142e+000 0.000000e+000 1.601310e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.484205e-014 3.129270e-014 9.082659e-014 1.015576e-013 2.043125e-015 1.779747e-013 2.459897e-013 7.796066e-013 8.667615e-013 1.045452e-015 1.980008e-013 7.292727e-013 8.140332e-013 1.806096e-014 2.072179e-014 4.655537e-011 4.939100e-013 9.628271e-013 0.000000e+000 7.111924e-003 1.631024e-001 0.000000e+000 0.000000e+000 1.583105e-001 0.000000e+000 4.969280e-002 7.897458e-002 7.209938e-002 2.342990e-001 1.318077e+000 2.183458e-002 2.683812e+007 6.526479e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.665000e+003 3.648712e+000 1.505219e-001 1.080848e+001 1.269707e+001 4.418073e-003 4.825038e+000 3.991230e+000 0.000000e+000 1.577907e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.672511e-014 2.928042e-014 1.965775e-013 7.856438e-014 2.052863e-015 2.011824e-013 2.582812e-013 8.006161e-013 9.812225e-013 9.941431e-016 2.423760e-013 8.256578e-013 9.468283e-013 2.619681e-014 2.706408e-015 5.362794e-011 6.886241e-013 1.298287e-012 0.000000e+000 1.812420e-002 1.438610e-001 0.000000e+000 0.000000e+000 1.262561e-001 0.000000e+000 3.689429e-002 8.852362e-002 6.223765e-002 8.874881e-001 1.017699e-002 1.804076e-002 2.765553e+007 5.404723e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.030000e+003 8.450585e-001 1.460221e-001 8.868359e+000 1.081232e+001 3.962485e-003 4.673739e+000 4.013430e+000 0.000000e+000 1.509730e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.365740e-013 7.812815e-014 4.403783e-013 9.121514e-014 1.036941e-014 2.092856e-012 3.079314e-013 1.245433e-012 1.327377e-012 9.031499e-016 3.006347e-013 1.003373e-012 1.309295e-012 5.753645e-014 2.843234e-014 5.303447e-011 4.524893e-013 7.922075e-013 0.000000e+000 6.639891e-002 1.491708e-001 0.000000e+000 0.000000e+000 1.527591e-001 0.000000e+000 3.950297e-002 9.820775e-002 6.976272e-002 4.911958e-001 1.569399e-002 2.161852e-002 2.765553e+007 5.517717e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.395000e+003 1.962679e+000 1.331235e-001 6.314384e+000 7.507711e+000 3.820513e-003 4.266179e+000 3.518328e+000 0.000000e+000 1.456613e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.305756e-013 5.351995e-014 1.702038e-013 1.210122e-013 3.352454e-015 1.072995e-013 1.665172e-014 1.184693e-012 1.121770e-012 9.858658e-016 3.320710e-013 1.011170e-012 1.082472e-012 3.988559e-014 8.410397e-015 4.599600e-011 1.529443e-014 3.475103e-014 0.000000e+000 5.054741e-002 1.634507e-001 0.000000e+000 0.000000e+000 1.710124e-001 0.000000e+000 5.102821e-002 9.077681e-002 8.275389e-002 2.047467e-001 2.455753e-002 2.507429e-002 2.765553e+007 6.207540e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
