Time ALE-M BLT-M SSP-M DSP-M LWF-M RDG-M YPH-M WAE-M RSM-M CHK-M CHO-M STH-M LKT-M BBT-M COP-M CLA-M BYT-M MYS-M ROT-M PRO-M PB-M BB-M AMP-M DRE-M CHI-M DIP-M OLI-M GRN-M PIC-M MA-M DL-M DR-M DC-M ALE-F BLT-F SSP-F DSP-F LWF-F RDG-F YPH-F WAE-F RSM-F CHK-F CHO-F STH-F LKT-F BBT-F COP-F CLA-F BYT-F MYS-F ROT-F PRO-F PB-F BB-F AMP-F DRE-F CHI-F DIP-F OLI-F GRN-F PIC-F MA-F DL-F DR-F DC-F
3.650000e+003 4.253244e+003 5.010441e+002 5.746172e+001 6.254692e+001 6.091116e-003 7.493823e+000 8.256332e+000 0.000000e+000 2.642011e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.841367e-014 3.243189e-014 1.944660e-013 1.226798e-013 2.480880e-015 3.977399e-014 8.877232e-014 1.081273e-012 1.110806e-012 9.210103e-016 4.645121e-014 8.373042e-013 1.130960e-012 4.034680e-014 1.822977e-013 3.300252e-011 1.127489e-013 2.454244e-013 0.000000e+000 7.394781e-005 8.920202e-005 0.000000e+000 0.000000e+000 1.532091e-001 0.000000e+000 1.547314e-002 1.223880e-001 6.424730e-002 2.643085e-001 1.217524e-002 2.070876e-002 2.629318e+007 5.526863e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.015000e+003 3.099722e+002 1.073101e+002 4.762471e+001 5.220499e+001 1.765331e-002 7.204497e+000 2.569449e+000 0.000000e+000 2.738514e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.378757e-013 6.719658e-014 1.436636e-013 1.166408e-013 2.374373e-015 5.518402e-013 2.058336e-013 1.000777e-012 1.048927e-012 9.812542e-016 6.278916e-014 8.976907e-013 1.073362e-012 2.782150e-014 5.991238e-015 8.269035e-011 1.145487e-012 1.186190e-012 0.000000e+000 5.075400e-004 8.272495e-004 0.000000e+000 0.000000e+000 4.406188e-001 0.000000e+000 4.046738e-002 1.618388e-001 9.108034e-002 1.043549e+000 5.146096e-001 2.578867e-002 2.479461e+007 6.190724e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.380000e+003 4.988419e+000 1.337421e+001 3.482682e+001 3.820691e+001 1.197304e-002 6.207236e+000 3.128193e+000 0.000000e+000 2.495006e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.288529e-014 5.431566e-014 1.686883e-013 1.014933e-013 2.597137e-015 7.858903e-013 2.549072e-013 1.113833e-012 9.651685e-013 1.048916e-015 9.446296e-014 1.035903e-012 1.076410e-012 3.111154e-014 1.238552e-014 8.462763e-011 2.501672e-012 3.132096e-012 0.000000e+000 2.149001e-002 7.677472e-003 0.000000e+000 0.000000e+000 2.748983e-001 0.000000e+000 4.444457e-002 2.308997e-002 1.265274e-001 8.745222e-001 1.210476e-002 3.040824e-002 2.642942e+007 6.721830e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.745000e+003 5.757012e-001 1.426059e+000 2.515291e+001 2.790307e+001 1.108962e-002 5.811106e+000 4.364047e+000 0.000000e+000 1.956658e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.401430e-013 6.106734e-014 2.841021e-013 1.182547e-013 8.110343e-015 1.630373e-013 3.774657e-014 1.308189e-012 1.044093e-012 1.084260e-015 1.497792e-013 1.089946e-012 1.276423e-012 3.728719e-014 4.691480e-014 4.615870e-011 4.034365e-014 2.538402e-014 0.000000e+000 1.243351e-001 4.986867e-002 0.000000e+000 0.000000e+000 1.765002e-001 0.000000e+000 4.290592e-002 4.799698e-002 1.402281e-001 4.347352e-001 1.636806e-001 2.816038e-002 2.533955e+007 6.922485e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.110000e+003 2.179895e+001 2.529796e-001 1.496828e+001 1.735152e+001 1.081055e-002 5.480805e+000 5.098614e+000 0.000000e+000 1.700730e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.228619e-013 5.680008e-014 1.835083e-013 1.196866e-013 2.319607e-015 4.016932e-013 1.212947e-013 9.149514e-013 9.884307e-013 1.078833e-015 2.127248e-013 1.056696e-012 1.108159e-012 2.890310e-014 2.147923e-014 8.098448e-011 5.275971e-013 1.351383e-012 0.000000e+000 6.859332e-003 1.200342e-001 0.000000e+000 0.000000e+000 1.899678e-001 0.000000e+000 3.590825e-002 1.198436e-001 9.746126e-002 1.588398e-001 4.263260e-003 2.535022e-002 2.561201e+007 6.781820e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.475000e+003 2.385522e+001 1.649630e-001 1.310592e+001 1.544511e+001 1.001265e-002 5.026636e+000 4.629267e+000 0.000000e+000 1.622294e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.318620e-014 2.811427e-014 8.509281e-014 1.054979e-013 1.098809e-015 2.297181e-013 6.296082e-014 8.060567e-013 8.602041e-013 1.160688e-015 2.661866e-013 9.221057e-013 9.168264e-013 1.465751e-014 1.442882e-014 5.423554e-011 4.239776e-013 6.479946e-013 0.000000e+000 5.833540e-003 1.520130e-001 0.000000e+000 0.000000e+000 2.359811e-001 0.000000e+000 3.837497e-002 3.866085e-002 8.393444e-002 3.466315e-001 1.100342e-002 2.115941e-002 2.574825e+007 6.682610e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.840000e+003 1.768712e+001 1.528841e-001 1.257061e+001 1.513385e+001 1.076940e-002 4.824575e+000 4.345033e+000 0.000000e+000 1.827798e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.349188e-014 3.870571e-014 2.414623e-013 8.908593e-014 2.432753e-015 2.119322e-013 1.342374e-013 8.124766e-013 1.008043e-012 1.109778e-015 3.487904e-013 9.899526e-013 1.043693e-012 2.510422e-014 1.489479e-014 5.187513e-011 1.039191e-012 1.545970e-012 0.000000e+000 4.374995e-003 1.509685e-001 0.000000e+000 0.000000e+000 2.717708e-001 0.000000e+000 3.779544e-002 2.540732e-002 6.203569e-002 1.055619e+000 1.920881e-002 2.417621e-002 2.629318e+007 6.004753e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.205000e+003 8.150373e-001 1.460401e-001 1.074250e+001 1.304522e+001 1.139345e-002 4.647926e+000 4.275589e+000 0.000000e+000 1.697765e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.296345e-013 4.497507e-014 1.619486e-013 8.815424e-014 3.937917e-015 9.052449e-014 1.602338e-014 8.519162e-013 9.523653e-013 1.067364e-015 4.498569e-013 1.106841e-012 9.865014e-013 3.191072e-014 9.834935e-014 5.481849e-011 1.155719e-014 1.047498e-014 0.000000e+000 8.207065e-002 1.626645e-001 0.000000e+000 0.000000e+000 2.537439e-001 0.000000e+000 4.638992e-002 3.837754e-002 9.781549e-002 8.111466e-001 1.956511e-002 2.547489e-002 2.670189e+007 6.017408e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.570000e+003 1.074589e+000 1.478701e-001 9.635252e+000 1.147624e+001 1.318739e-002 4.568245e+000 4.391745e+000 0.000000e+000 1.757279e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.026865e-013 4.835641e-014 2.619520e-013 1.085884e-013 6.010058e-015 7.595844e-014 2.750343e-014 1.189530e-012 1.136061e-012 1.034500e-015 5.577409e-013 1.144529e-012 1.219832e-012 4.037337e-014 1.485707e-014 4.330831e-011 2.113965e-014 1.745760e-014 0.000000e+000 6.467177e-002 1.641068e-001 0.000000e+000 0.000000e+000 2.319497e-001 0.000000e+000 4.715548e-002 3.571002e-002 9.592106e-002 1.368536e-001 1.192508e-002 2.155583e-002 2.779176e+007 6.298694e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.935000e+003 1.441492e+001 1.421277e-001 9.573802e+000 1.116575e+001 1.076924e-002 4.602371e+000 4.001273e+000 0.000000e+000 1.645498e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.671611e-013 8.008128e-014 3.876308e-013 1.162290e-013 4.643154e-015 1.058052e-012 2.321366e-014 1.259370e-012 1.247388e-012 9.375848e-016 6.783812e-013 1.155413e-012 1.293937e-012 5.444666e-014 1.798395e-014 6.001626e-011 1.263300e-012 1.715449e-012 0.000000e+000 1.155001e-002 1.691904e-001 0.000000e+000 0.000000e+000 1.879500e-001 0.000000e+000 5.272137e-002 1.198682e-001 8.256904e-002 9.320545e-002 1.095608e-002 2.606422e-002 2.751929e+007 6.792871e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.300000e+003 2.729597e+001 1.441932e-001 9.547491e+000 1.100743e+001 4.915516e-003 4.594451e+000 3.785524e+000 0.000000e+000 1.661208e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.916291e-014 3.203095e-014 8.590946e-014 9.725795e-014 1.332805e-015 1.153785e-013 2.276985e-013 7.971487e-013 8.383917e-013 1.027271e-015 5.652860e-013 8.392416e-013 8.295048e-013 1.673831e-014 4.427288e-015 3.096461e-011 3.444645e-013 6.271008e-013 0.000000e+000 4.647667e-003 1.630046e-001 0.000000e+000 0.000000e+000 1.496140e-001 0.000000e+000 4.981495e-002 7.833271e-002 7.188664e-002 2.813253e-001 1.317672e+000 2.133526e-002 2.683812e+007 6.525555e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.665000e+003 4.109131e+000 1.545426e-001 1.082976e+001 1.270086e+001 4.913855e-003 4.818193e+000 3.981392e+000 0.000000e+000 1.585100e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.925970e-014 2.821379e-014 2.092202e-013 8.007686e-014 2.838206e-015 1.842296e-013 4.065483e-013 8.806295e-013 9.636152e-013 1.019061e-015 6.345411e-013 9.604591e-013 9.711706e-013 2.650006e-014 1.118446e-014 5.137010e-011 8.814412e-013 1.543101e-012 0.000000e+000 1.569516e-002 1.437584e-001 0.000000e+000 0.000000e+000 1.247988e-001 0.000000e+000 3.687105e-002 9.195038e-002 6.362397e-002 7.923484e-001 1.018486e-002 1.765684e-002 2.765553e+007 5.462859e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.030000e+003 7.902857e-001 1.490425e-001 8.869453e+000 1.077948e+001 4.330756e-003 4.671792e+000 3.928717e+000 0.000000e+000 1.472985e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.785203e-013 9.011041e-014 4.929577e-013 9.244018e-014 3.250247e-014 2.493031e-013 3.685426e-014 1.262922e-012 1.261263e-012 9.202141e-016 7.279103e-013 1.151834e-012 1.340860e-012 5.844394e-014 2.434764e-014 6.040999e-011 3.197230e-014 3.066637e-014 0.000000e+000 7.160115e-002 1.490568e-001 0.000000e+000 0.000000e+000 1.551371e-001 0.000000e+000 3.952634e-002 1.058101e-001 7.280964e-002 4.815675e-001 1.569399e-002 2.136052e-002 2.765553e+007 5.560456e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.395000e+003 2.347213e+000 1.344211e-001 6.286389e+000 7.446001e+000 3.650043e-003 4.153179e+000 3.315068e+000 0.000000e+000 1.404262e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.362211e-013 5.669639e-014 1.844646e-013 1.182483e-013 6.072087e-015 1.075840e-013 4.224194e-013 1.195335e-012 1.091732e-012 9.840576e-016 7.249034e-013 1.080249e-012 1.060600e-012 3.894207e-014 6.100246e-014 4.227515e-011 5.037850e-013 6.515124e-013 0.000000e+000 4.721028e-002 1.633478e-001 0.000000e+000 0.000000e+000 1.678487e-001 0.000000e+000 5.123546e-002 9.987188e-002 8.567189e-002 2.088981e-001 2.455753e-002 2.485238e-002 2.765553e+007 6.260895e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
