Time ALE BLT SSP DSP LWF RDG YPH WAE RSM CHK CHO STH LKT BBT COP CLA BYT MYS ROT PRO PB BB AMP DRE CHI DIP OLI GRN PIC MA DL DR DC DIN RelALE RelBLT RelSSP RelDSP RelLWF RelRDG RelYPH RelWAE RelRSM RelCHK RelCHO RelSTH RelLKT RelBBT RelCOP RelCLA RelBYT RelMYS RelROT RelPRO RelPB RelBB RelAMP RelDRE RelCHI RelDIP RelOLI RelGRN RelPIC RelMA RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
8.000000e+002 401319.326247 250482.071637 33791.633189 71025.040306 69868.718928 3309.484109 2378.592659 1663.280084 30002.621009 31023.679061 616.408016 18773.788903 3521.602316 25270.736420 1206695.797725 342031.760998 6444.096987 303583.676167 32338.283458 636335.847558 5957672.558551 2019325.882297 140062.764639 1282122.353360 22729.965257 348745.894740 373526.493550 1503383.994123 1.102829 140135.833601 1841502.962542 281710.033116 0.000000 175767601.500997 2.812934 1.095498 3.500780 1.675760 2.644489 5.706788 0.909594 2.265864 0.505923 4.263889 0.607244 2.900854 0.648834 1.379256 0.799707 1.029506 0.648861 1.851059 0.479856 4.875130 3.125956 2.617030 2.970471 5.368228 0.610203 0.356173 0.636929 5.925987 0.000005 26.946423 5.896791 0.902081 1.000000 0.973854 537931066159989390000000.000000 0.664667 23.647059 1893.086137 -5260.539809 0.119790
9.000000e+002 247109.459289 264565.317272 35742.268713 80117.674932 68311.543454 3011.047547 1991.939685 1399.826470 20068.236374 43948.757219 890.334179 20487.270166 7875.423301 30358.783375 1086293.556186 258103.130110 3177.166979 286574.341397 31458.813218 825995.993420 5984349.742546 2078072.132897 157691.206822 1472814.974610 21593.698754 324304.007679 361180.099219 1218929.004565 0.404536 765885.179520 1999143.520306 295629.101590 0.000000 177960204.942421 1.732044 1.157092 3.702864 1.890291 2.585551 5.192172 0.761735 1.906965 0.338403 6.040309 0.877098 3.165614 1.450999 1.656957 0.719914 0.776883 0.319911 1.747347 0.466806 6.328165 3.139953 2.693164 3.344337 6.166655 0.579699 0.331211 0.615876 4.804732 0.000002 147.270440 6.401582 0.946652 1.000000 0.986002 0.327019 0.716438 25.205882 1637.716196 -4842.897262 0.233014
1.000000e+003 218894.211928 270275.420564 37536.021825 87208.474262 66262.116824 3445.456763 1697.669643 1701.763734 12833.520310 25388.185738 971.250792 23240.671018 5056.447506 33676.192568 1504602.391343 678582.031626 16568.658244 327848.975783 31412.681972 761684.007290 4972212.778313 2059740.155244 222914.188563 1749094.697305 20641.641266 310258.796333 351045.936713 3264630.701099 0.427170 489132.068229 1699884.498632 626828.297891 0.000000 176510511.961744 1.534277 1.182065 3.888695 2.057591 2.507982 5.941256 0.649203 2.318290 0.216407 3.489347 0.956811 3.591059 0.931620 1.838018 0.997137 2.042513 1.668311 1.999014 0.466121 5.835454 2.608891 2.669406 4.727595 7.323434 0.554140 0.316867 0.598595 12.868409 0.000002 94.054170 5.443306 2.007206 1.000000 0.977970 0.219352 1.065784 27.588235 1404.740267 -5644.529879 0.223685
1.095000e+003 188048.365853 282300.971034 38736.822428 79351.811601 56389.522778 3726.029934 1606.255231 1967.383027 11366.496119 33662.443558 689.801069 25687.512668 4467.526748 38546.915020 1217992.619333 536891.593823 8571.460987 405169.949702 30409.538520 899093.284888 5001617.383635 1999721.883972 280259.937321 2032366.363730 19918.133644 300191.812510 339823.252672 2497004.570846 1.531127 294326.648450 1688164.315302 490903.707259 0.000000 178502692.774216 1.318072 1.234660 4.013097 1.872222 2.134310 6.425069 0.614246 2.680139 0.191669 4.626560 0.679546 3.969136 0.823115 2.103858 0.807194 1.616029 0.863067 2.470467 0.451236 6.888181 2.624319 2.591623 5.943792 8.509489 0.534717 0.306585 0.579459 9.842607 0.000008 56.595448 5.405776 1.571953 1.000000 0.989008 451239433311492740000000.000000 0.265012 23.676471 1211.058875 -5955.560300 0.214249
1.100000e+003 186505.893209 283089.609376 38556.125246 78105.996741 56511.708133 3751.254412 1604.496753 1976.140061 11300.467825 34009.988167 691.100486 25771.803536 4447.882293 38793.858157 1212817.931627 530099.603460 8557.010786 403568.777661 30389.574337 898084.177566 5002187.048992 1998846.932222 281754.178233 2044796.754136 19888.759953 299676.906502 339166.118549 2444406.339559 1.467825 287623.785582 1700048.353541 472447.635501 0.000000 178526624.435551 1.307260 1.238109 3.994377 1.842828 2.138934 6.468566 0.613573 2.692069 0.190556 4.674326 0.680826 3.982160 0.819495 2.117336 0.803764 1.595585 0.861612 2.460705 0.450940 6.880450 2.624618 2.590489 5.975482 8.561535 0.533929 0.306059 0.578338 9.635277 0.000007 55.306569 5.443830 1.512854 1.000000 0.989140 451859238197363330000000.000000 0.261301 23.735294 1202.041092 -5927.571419 0.213997
1.200000e+003 137779.628626 215057.759915 38947.993933 74199.573135 57329.968985 3346.241000 1531.830173 1505.288745 8136.143304 39322.694873 709.598303 28101.873102 4441.159460 32176.312409 1146521.445212 439830.534781 7724.541554 358807.923360 30164.411781 864122.502668 5006405.449627 2025178.856753 298993.484059 2265568.880849 19292.796214 288831.883503 328811.298860 1623556.141582 0.439851 734453.858074 1936015.842997 255478.877231 0.000000 180721740.915759 0.965727 0.940568 4.034974 1.750660 2.169905 5.770171 0.585785 2.050634 0.137197 5.404504 0.699049 4.342194 0.818257 1.756156 0.759828 1.323878 0.777790 2.187781 0.447599 6.620261 2.626832 2.624615 6.341095 9.485904 0.517929 0.294983 0.560681 6.399678 0.000002 141.226577 6.199436 0.818085 1.000000 1.001303 0.224453 0.389846 24.941176 1050.919071 -5996.841470 0.290436
1.300000e+003 54048.429030 230837.365271 38697.954715 82201.905915 57489.378513 3547.953803 1367.576402 1639.459533 5212.632761 49413.692839 1133.702936 24784.016931 6286.333451 37058.247340 1616469.856135 850650.580602 44214.748174 407202.823653 31043.613578 792003.258194 3620454.761800 2071007.352964 346747.065220 2539475.586440 18602.833444 281424.731363 323375.591089 3143503.682156 1.567323 846342.428439 1825561.718560 530675.439806 0.000000 183566829.606361 0.378837 1.009581 4.009071 1.939467 2.175939 6.117999 0.522973 2.233414 0.087899 6.791409 1.116848 3.829531 1.158219 2.022608 1.071274 2.560435 4.452016 2.482863 0.460645 6.067738 1.899632 2.684008 7.353860 10.632748 0.499407 0.287418 0.551413 12.390955 0.000008 162.741394 5.845744 1.699309 1.000000 1.017066 0.114679 0.188944 27.470588 921.772421 -5632.720517 0.326095
1.400000e+003 64255.773124 227655.973402 52700.576448 96305.575208 59293.662196 3879.935457 1591.482663 1765.171550 3434.238250 22887.405358 791.401262 25649.027654 4771.825375 39308.772276 1058024.603379 474064.093773 57525.687005 521232.706379 138736.427381 1645625.859488 3771125.665781 2047203.537970 402477.159578 2978616.284718 18032.492758 277006.651739 321741.297614 3634640.714874 315.642969 596375.970402 1571702.259989 774358.016688 0.000000 183127399.110530 0.450383 0.995667 5.459729 2.272228 2.244230 6.690460 0.608597 2.404669 0.057910 3.145641 0.779636 3.963189 0.879180 2.145440 0.701179 1.426920 5.792305 3.178144 2.058660 12.607556 1.978688 2.653159 8.535791 12.471424 0.484096 0.282906 0.548626 14.326902 0.001549 114.675873 5.032845 2.479620 1.000000 1.014631 0.094966 0.314775 27.382353 801.044295 -8329.396956 0.358550
1.460000e+003 60587.869796 234969.129424 44027.401449 74195.827586 51089.422718 3998.424766 1668.365261 1850.066270 3220.287134 24814.538741 807.043781 26294.720829 4479.469350 41905.787565 1029979.111064 372746.394990 43158.797660 567515.477844 134879.865789 1194747.232398 3762894.147540 1973830.976020 415451.937733 3203310.001014 17729.032395 274215.627857 317369.858213 3259977.720110 756.122518 264756.163466 1589554.947959 536349.266654 0.000000 185690962.733088 0.424673 1.027651 4.561196 1.750572 1.933704 6.894780 0.637997 2.520320 0.054302 3.410506 0.795046 4.062959 0.825315 2.287183 0.682593 1.121957 4.345692 3.460347 2.001433 9.153261 1.974369 2.558069 8.810962 13.412213 0.475949 0.280056 0.541172 12.850068 0.003710 50.909402 5.090013 1.717477 1.000000 1.028835 448475485226533710000000.000000 0.095986 23.647059 734.892635 -6872.919028 0.337258
1.500000e+003 58218.692356 169545.246752 42108.856591 67330.179925 52506.968075 4207.692289 1704.456605 1882.382680 3078.827335 25526.213769 813.183002 26526.975313 4311.227138 31862.796382 1002164.832257 325599.979526 42176.696373 547665.508810 134652.594201 1170951.040918 3763744.475500 1956486.417941 419632.249314 3319006.801141 17565.960749 272092.122876 313578.607336 2689921.564067 485.771212 222230.309478 1658137.288042 386884.227906 0.000000 185942593.484605 0.408067 0.741516 4.362437 1.588584 1.987357 7.255635 0.651799 2.564344 0.051917 3.508318 0.801093 4.098847 0.794318 1.739045 0.664159 0.980047 4.246803 3.339314 1.998061 8.970952 1.974815 2.535590 8.899619 13.896634 0.471571 0.277887 0.534707 10.603040 0.002383 42.732196 5.309624 1.238866 1.000000 1.030229 457371321472659430000000.000000 0.090903 23.529412 697.213369 -6568.739069 0.340304
1.600000e+003 39594.608695 180735.412538 39484.674315 68181.293061 54483.941635 3617.321021 1450.317170 1552.329768 2051.575028 28486.008870 1039.713751 21334.957600 3758.197199 35385.789808 976648.082926 250997.323555 28239.609122 515499.115941 135112.390689 2065536.659332 3991040.269012 1921648.243369 426390.785666 3605073.239092 17102.289115 266573.328375 306838.432636 2163933.773858 158.757662 1746717.991317 1854192.781543 396861.740875 0.000000 183462166.337652 0.277527 0.790457 4.090574 1.608665 2.062185 6.237614 0.554614 2.114718 0.034595 3.915112 1.024256 3.296596 0.692425 1.931327 0.647249 0.755495 2.843468 3.143184 2.004884 15.824599 2.094076 2.490440 9.042955 15.094390 0.459124 0.272251 0.523214 8.529720 0.000779 335.872704 5.937426 1.270816 1.000000 1.016486 0.100106 0.145945 25.000000 616.600822 -6208.799584 0.552397
1.700000e+003 32414.005146 192626.574568 40440.674896 75989.858855 70898.871477 3876.122285 1624.177023 1660.880949 1725.364166 31506.136155 1071.871560 22159.667005 3392.069833 39201.851261 1112535.364885 673616.583551 169674.200537 557743.200049 298294.469332 3050004.899513 2639102.512010 2000168.035887 449465.409339 4105839.243167 16610.144810 264703.247039 308995.875222 9346935.804898 86072.656951 329283.328568 1520734.082182 913178.022955 0.000000 178237634.944604 0.227197 0.842463 4.189615 1.792900 2.683480 6.683885 0.621099 2.262596 0.029094 4.330197 1.055936 3.424027 0.624968 2.139604 0.737305 2.027568 17.084624 3.400762 4.426284 23.366860 1.384722 2.592201 9.532325 17.191090 0.445912 0.270341 0.526893 36.843431 0.422304 63.317194 4.869637 2.924144 1.000000 0.987539 0.066311 0.148762 27.352941 542.782427 -6438.568320 0.452888
1.800000e+003 199890.202930 180282.286036 48218.224851 72591.481210 65851.988860 4194.093098 2370.138500 1813.092120 4803.114978 15283.189183 1000.853134 23539.134034 2748.191195 41269.569631 789342.376399 837888.601994 68494.185387 736248.731926 698680.826528 1555427.927727 3125394.864455 1880461.895471 456967.174134 4750850.253731 16217.443598 266147.452053 308313.786013 6986935.372071 53706.838140 185754.764809 1376905.426831 809898.021308 0.000000 183815393.075264 1.401074 0.788475 4.995361 1.712719 2.492459 7.232185 0.906361 2.469951 0.080993 2.100519 0.985974 3.637177 0.506338 2.252458 0.523117 2.522022 6.896731 4.489174 10.367472 11.916527 1.639876 2.437063 9.691423 19.891742 0.435369 0.271816 0.525730 27.540862 0.263505 35.718390 4.409074 2.593425 1.000000 1.018443 0.177994 1.152058 27.558824 520.459648 -7902.103674 0.497887
1.825000e+003 207919.462164 182788.498443 44714.366846 68291.496805 69001.025437 4288.185554 2473.091500 1879.208754 4823.792381 16407.536603 1015.984790 24079.611210 2734.967874 42497.435446 740159.177747 689358.754104 31067.165438 721267.961437 700298.947406 1561247.574853 3110086.617080 1829434.614615 454767.567827 4880205.411571 16117.481244 265929.687724 306848.227789 6234329.133274 43929.995094 178097.119795 1373583.810546 678584.301634 0.000000 185764414.657675 1.457353 0.799436 4.632365 1.611265 2.611648 7.394436 0.945731 2.560021 0.081342 2.255049 1.000880 3.720689 0.503901 2.319474 0.490522 2.074951 3.128176 4.397831 10.391483 11.961113 1.631844 2.370932 9.644774 20.433350 0.432686 0.271593 0.523231 24.574265 0.215537 34.245918 4.398438 2.172937 1.000000 1.029242 574801286430833730000000.000000 0.386928 23.617647 502.486055 -7295.476519 0.510825
1.900000e+003 203111.344400 134623.081685 42252.927576 61502.057220 72949.877841 4798.820156 2583.186930 1991.899910 4480.016920 18713.834420 1038.873296 25203.560168 2664.163192 33503.839906 696180.254252 485328.742823 30464.014190 515961.019980 699206.600698 1543259.319411 3130567.161812 1732951.554166 454177.901930 5168549.322378 15863.742329 263951.367606 302069.068022 4161248.443392 16886.062203 150748.433433 1429594.409106 361897.059011 0.000000 187379809.791208 1.423651 0.588782 4.377362 1.451076 2.761109 8.274961 0.987833 2.713538 0.075545 2.572026 1.023428 3.894358 0.490856 1.828611 0.461376 1.460826 3.067445 3.146001 10.375274 11.823300 1.642590 2.245891 9.632268 21.640642 0.425874 0.269573 0.515081 16.402666 0.082849 28.987097 4.577793 1.158853 1.000000 1.038192 603416631140801800000000.000000 0.351902 23.500000 458.741324 -6880.015151 0.536158
2.000000e+003 154004.602491 142934.432289 39877.016362 66250.839052 80344.836876 4289.447654 2454.640613 1650.371627 3551.432542 26818.792292 1287.938939 20462.943565 5491.427149 38704.595976 768818.250905 578566.453123 6638.864443 446717.696914 791688.245967 1069871.477674 2420721.450577 1540270.821645 438196.395834 5563599.731101 15382.692772 263120.995620 292431.986415 5225956.035442 5539.999361 234703.050637 1290711.596517 396039.613512 0.000000 189462201.979477 1.079452 0.625132 4.131220 1.563118 3.041004 7.396612 0.938676 2.248279 0.059886 3.685970 1.268791 3.161856 1.011762 2.112464 0.509515 1.741469 0.668472 2.723799 11.747575 8.196556 1.270138 1.996178 9.293330 23.294712 0.412960 0.268725 0.498648 20.599494 0.027181 45.130553 4.133068 1.268183 1.000000 1.049730 0.167834 0.542873 24.941176 411.754902 -5975.770612 0.586686
2.100000e+003 182299.133842 127130.444550 49875.775799 77455.556688 88201.522342 4794.718559 3372.649207 1871.796540 5286.572164 12480.085118 1367.850474 22098.549255 3560.475712 40581.619926 877150.348846 776309.181078 84392.915991 446346.184346 249314.150428 1068666.790626 2332159.957004 1664451.825216 430320.425184 6194636.930239 14918.045741 282422.542658 286036.113821 3306166.026266 14392.956431 837436.997113 1400765.389604 732708.450479 0.000000 189683146.090533 1.277774 0.556012 5.167082 1.827482 3.338375 8.267888 1.289730 2.549923 0.089145 1.715261 1.347515 3.414583 0.655996 2.214911 0.581309 2.336670 8.497587 2.721534 3.699482 8.187327 1.223671 2.157116 9.126295 25.936856 0.400486 0.288437 0.487742 13.032132 0.070617 161.028987 4.485478 2.346251 1.000000 1.050954 0.138870 1.079426 27.294118 318.881576 -8049.000046 0.719857
2.190000e+003 201937.080851 131505.226498 43850.750367 64422.361836 76322.394207 5140.657554 4226.090036 2159.325436 6684.706440 17201.721864 1026.208383 23844.675353 3197.664336 44988.323927 596049.787258 351854.585363 40452.160885 448182.507020 226736.680346 914861.072598 3440022.289725 1705444.298999 435816.002980 6652291.406330 14631.675974 294128.953337 286387.868049 3577237.335363 13619.843858 1917507.312609 1606105.966873 601418.925687 0.000000 185821863.550761 1.415421 0.575146 4.542895 1.519977 2.888757 8.864416 1.616093 2.941620 0.112722 2.364201 1.010952 3.684388 0.589150 2.455425 0.395017 1.059073 4.073159 2.732731 3.364463 7.008982 1.804960 2.210242 9.242846 27.853049 0.392798 0.300393 0.488342 14.100631 0.066824 368.713421 5.143012 1.925841 1.000000 1.029560 872575996931327300000000.000000 0.348796 23.705882 278.829133 -7064.980486 0.851851
2.200000e+003 201206.265354 131988.803545 42877.158793 61852.610848 76874.445233 5215.208376 4274.958389 2178.304585 6663.617309 17671.740670 1029.929028 23979.796602 3170.658999 45445.542246 594359.364200 337844.881450 40205.137875 431279.607926 226603.716674 916029.917521 3753711.345370 1705835.740396 436386.799316 6687414.207037 14604.156602 294581.892713 285879.749462 3419468.930510 12159.329852 2087351.047093 1657522.891281 565094.922990 0.000000 184306316.991208 1.410298 0.577261 4.442032 1.459347 2.909652 8.992970 1.634781 2.967475 0.112366 2.428801 1.014617 3.705266 0.584175 2.480379 0.393897 1.016904 4.048286 2.629667 3.362490 7.017937 1.969550 2.210749 9.254952 28.000107 0.392059 0.300856 0.487476 13.478745 0.059658 401.372313 5.307657 1.809526 1.000000 1.021163 882041553815136020000000.000000 0.343257 23.705882 274.826482 -6900.476043 0.864130
2.300000e+003 171256.774940 98161.533746 37729.740907 55671.923041 79407.188387 4844.902760 4499.094133 1586.682848 6022.879131 22590.077970 1092.703501 15466.288797 3043.548931 36597.343052 572153.779818 252039.688823 21779.293301 308099.489815 225429.789239 905988.349536 4508370.944848 1825114.452859 440103.385451 6981894.272403 14275.686325 288109.311056 282467.040788 2155670.275781 3166.743518 963583.662109 2021540.344513 384769.706133 0.000000 184061682.718539 1.200376 0.429315 3.908765 1.313520 3.005515 8.354424 1.720492 2.161517 0.101562 3.104776 1.076458 2.389792 0.560756 1.997452 0.379180 0.758633 2.192974 1.878594 3.345071 6.941006 2.365516 2.365333 9.333774 29.233091 0.383241 0.294245 0.481656 8.497147 0.015537 185.285462 6.473300 1.232095 1.000000 1.019808 0.179475 0.750931 25.117647 242.366847 -6028.011484 0.844311
2.400000e+003 136622.648395 102696.392843 36964.372761 59813.003442 91204.015564 5467.695245 5100.841800 1851.489825 5544.972653 34341.722720 1373.674099 18043.389575 4716.987298 41836.983076 868410.093902 485219.717262 70376.296054 302298.916152 318578.424274 990202.427932 3074126.233751 1900447.692636 453083.848531 7317062.012941 13869.809723 287033.371427 291435.262608 4079637.403156 5000.115467 1442513.888379 1983620.751874 641334.270022 0.000000 184986675.905482 0.957618 0.449149 3.829473 1.411224 3.452018 9.428352 1.950606 2.522260 0.093503 4.719920 1.353252 2.787995 0.869076 2.283427 0.575517 1.460498 7.086243 1.843226 4.727270 7.586192 1.612976 2.462965 9.609065 30.636434 0.372345 0.293147 0.496949 16.080975 0.024532 277.377941 6.351875 2.053656 1.000000 1.024933 0.122056 0.564125 27.352941 216.028981 -5604.178459 0.888913
