Time ALE-M BLT-M SSP-M DSP-M LWF-M RDG-M YPH-M WAE-M RSM-M CHK-M CHO-M STH-M LKT-M BBT-M COP-M CLA-M BYT-M MYS-M ROT-M PRO-M PB-M BB-M AMP-M CHI-M DIP-M OLI-M GRN-M PIC-M MA-M DL-M DR-M DC-M ALE-F BLT-F SSP-F DSP-F LWF-F RDG-F YPH-F WAE-F RSM-F CHK-F CHO-F STH-F LKT-F BBT-F COP-F CLA-F BYT-F MYS-F ROT-F PRO-F PB-F BB-F AMP-F CHI-F DIP-F OLI-F GRN-F PIC-F MA-F DL-F DR-F DC-F
3.650000e+003 4.207578e+003 4.790780e+002 5.813807e+001 6.308380e+001 6.403915e-003 2.323607e+000 7.740410e+000 0.000000e+000 2.565660e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.085034e-014 3.464036e-014 2.473198e-013 1.264452e-013 1.964996e-015 1.737911e-013 5.303461e-013 6.764837e-013 8.416330e-013 2.751786e-014 5.178302e-013 8.556084e-013 2.958796e-014 2.437084e-013 4.392328e-011 1.498899e-012 2.150261e-012 0.000000e+000 8.250709e-005 8.166835e-005 0.000000e+000 0.000000e+000 1.434913e-001 0.000000e+000 1.484624e-002 1.068024e-001 5.810592e-002 1.955290e-001 1.217524e-002 2.068050e-002 2.629318e+007 5.527463e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.015000e+003 1.064173e+003 1.180169e+002 4.862344e+001 5.264180e+001 2.044954e-002 2.181022e+000 2.972384e+000 0.000000e+000 3.027414e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 5.242361e-014 4.098736e-014 1.218164e-013 1.177454e-013 1.801300e-015 2.288847e-013 3.394414e-013 6.503295e-013 7.910644e-013 2.990423e-014 6.107634e-013 8.140919e-013 2.629876e-014 1.932639e-013 4.987550e-011 2.093716e-012 2.010671e-012 0.000000e+000 1.482398e-004 7.009737e-004 0.000000e+000 0.000000e+000 3.904332e-001 0.000000e+000 3.956444e-002 1.153875e-001 8.225197e-002 8.975890e-001 5.080817e-001 2.565353e-002 2.479461e+007 6.190976e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.380000e+003 1.420571e+001 1.639659e+001 3.659668e+001 3.925920e+001 1.521312e-002 2.034735e+000 3.879571e+000 0.000000e+000 3.280336e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 7.023715e-014 4.965673e-014 1.464297e-013 1.024690e-013 2.174137e-015 5.523331e-013 2.559587e-013 7.017592e-013 7.992570e-013 3.376947e-014 7.755107e-013 8.487142e-013 2.999409e-014 2.234286e-013 6.791382e-011 3.180981e-012 4.219974e-012 0.000000e+000 6.895191e-003 6.137132e-003 0.000000e+000 0.000000e+000 2.557516e-001 0.000000e+000 4.273205e-002 2.021593e-002 1.162919e-001 8.049022e-001 1.212041e-002 3.046528e-002 2.642942e+007 6.721788e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.745000e+003 6.204158e-001 1.700089e+000 2.721628e+001 2.919320e+001 1.394401e-002 2.257863e+000 5.789475e+000 0.000000e+000 2.487710e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.058022e-014 5.977031e-014 2.564712e-013 1.218418e-013 3.368966e-015 6.751096e-013 5.294809e-013 7.890129e-013 9.238778e-013 3.994474e-014 8.447463e-013 1.092690e-012 3.450665e-014 4.413077e-013 6.127719e-011 1.275533e-012 2.332874e-012 0.000000e+000 1.029249e-001 4.138804e-002 0.000000e+000 0.000000e+000 1.541045e-001 0.000000e+000 3.970516e-002 4.807666e-002 1.267496e-001 2.885019e-001 1.610702e-001 2.839500e-002 2.533955e+007 6.923864e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.110000e+003 6.659583e+001 2.602808e-001 1.657126e+001 1.828958e+001 1.315691e-002 2.254422e+000 6.748137e+000 0.000000e+000 2.228052e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.310050e-014 6.116071e-014 1.548282e-013 1.226045e-013 2.347759e-015 2.835322e-013 5.312879e-013 7.149474e-013 8.614885e-013 4.427406e-014 8.265352e-013 9.129539e-013 2.863021e-014 1.347228e-013 5.940189e-011 1.379008e-012 2.250037e-012 0.000000e+000 2.936708e-003 1.124198e-001 0.000000e+000 0.000000e+000 1.600653e-001 0.000000e+000 3.311569e-002 8.514637e-002 8.783748e-002 1.160022e-001 4.264587e-003 2.537258e-002 2.561201e+007 6.782099e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.475000e+003 1.625443e+002 1.549136e-001 1.475022e+001 1.635130e+001 1.301948e-002 2.047149e+000 5.675870e+000 0.000000e+000 2.261830e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.252947e-014 3.321351e-014 8.718848e-014 1.120865e-013 1.645771e-015 1.029700e-013 2.376427e-013 5.406528e-013 7.249510e-013 4.345822e-014 6.922443e-013 7.808274e-013 1.451271e-014 2.299234e-013 4.697359e-011 6.802286e-013 1.169161e-012 0.000000e+000 1.162359e-003 1.501858e-001 0.000000e+000 0.000000e+000 2.269454e-001 0.000000e+000 3.690483e-002 3.124244e-002 7.106366e-002 2.715739e-001 1.100342e-002 2.112570e-002 2.574825e+007 6.704338e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.840000e+003 7.235357e+001 1.389245e-001 1.445408e+001 1.613487e+001 1.367329e-002 1.973046e+000 5.212673e+000 0.000000e+000 2.532535e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.272378e-014 4.859487e-014 1.384037e-013 9.910583e-014 1.806230e-015 1.545743e-013 3.635072e-013 6.211206e-013 8.788135e-013 4.762082e-014 7.127092e-013 9.033281e-013 2.316063e-014 1.004515e-013 4.634497e-011 1.206348e-012 1.532939e-012 0.000000e+000 1.323412e-003 1.507715e-001 0.000000e+000 0.000000e+000 2.503783e-001 0.000000e+000 3.629059e-002 2.068699e-002 5.088683e-002 1.068772e+000 1.920881e-002 2.410179e-002 2.629318e+007 6.094324e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.205000e+003 1.046085e+000 1.300924e-001 1.244755e+001 1.387978e+001 1.578382e-002 1.889380e+000 5.170289e+000 0.000000e+000 2.279973e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.771901e-014 6.167500e-014 2.155751e-013 1.036097e-013 1.865637e-014 3.368162e-014 1.004440e-014 6.671573e-013 8.861005e-013 5.577645e-014 8.076006e-013 8.811908e-013 2.980212e-014 3.224217e-013 4.451172e-011 7.173848e-015 7.041943e-015 0.000000e+000 7.343507e-002 1.625482e-001 0.000000e+000 0.000000e+000 2.773215e-001 0.000000e+000 4.483750e-002 2.971453e-002 8.701780e-002 7.784803e-001 1.956511e-002 2.564259e-002 2.670189e+007 6.054280e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.570000e+003 1.033619e+000 1.325162e-001 1.141683e+001 1.241479e+001 1.896394e-002 1.924818e+000 5.537554e+000 0.000000e+000 2.240738e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.024171e-013 6.004383e-014 2.570243e-013 1.154853e-013 3.211770e-015 1.446142e-013 4.552274e-013 7.736403e-013 1.043408e-012 6.355430e-014 8.407772e-013 1.156921e-012 3.678379e-014 7.067977e-014 7.302869e-011 5.683568e-013 7.655340e-013 0.000000e+000 6.547072e-002 1.629646e-001 0.000000e+000 0.000000e+000 2.286857e-001 0.000000e+000 4.586574e-002 2.623150e-002 8.389887e-002 1.151556e-001 1.192508e-002 2.198669e-002 2.779176e+007 6.423469e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.935000e+003 1.296985e+001 1.298038e-001 1.176115e+001 1.244182e+001 1.606203e-002 2.016243e+000 5.264482e+000 0.000000e+000 2.033649e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.350063e-013 8.971089e-014 3.076597e-013 1.324039e-013 4.352130e-015 1.064130e-012 2.537009e-014 7.850572e-013 1.064888e-012 8.172351e-014 8.564357e-013 1.249490e-012 5.020691e-014 4.535663e-013 7.526774e-011 1.205953e-012 1.869901e-012 0.000000e+000 1.245538e-002 1.669650e-001 0.000000e+000 0.000000e+000 1.790145e-001 0.000000e+000 5.065438e-002 6.133891e-002 7.094002e-002 6.762100e-002 1.095608e-002 2.656896e-002 2.751929e+007 6.924123e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
