Time ALE BLT SSP DSP LWF RDG YPH WAE RSM CHK CHO STH LKT BBT COP CLA BYT MYS ROT PRO PB BB AMP CHI DIP OLI GRN PIC MA DL DR DC DIN RelALE RelBLT RelSSP RelDSP RelLWF RelRDG RelYPH RelWAE RelRSM RelCHK RelCHO RelSTH RelLKT RelBBT RelCOP RelCLA RelBYT RelMYS RelROT RelPRO RelPB RelBB RelAMP RelCHI RelDIP RelOLI RelGRN RelPIC RelMA RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
8.000000e+002 378564.663374 251912.478822 33777.594381 71249.984600 71593.718153 1774.371060 2264.410235 1591.604075 28800.507118 29323.997793 607.290279 18078.330670 3475.132115 25091.928163 1209104.176546 310733.674880 6417.140116 319817.633673 33335.135831 905872.530672 6283282.705661 1939679.017729 139314.536778 22605.678042 355166.287791 368960.833431 1547404.097968 2.846857 196741.203575 2131995.764103 159092.763174 0.000000 176817927.989442 2.653442 1.101754 3.499326 1.681068 2.709780 3.059679 0.865930 2.168221 0.485652 4.030285 0.598262 2.793394 0.640272 1.369496 0.801303 0.935300 0.646147 1.950044 0.494648 6.940119 3.296802 2.513808 2.954602 0.606866 0.362730 0.629144 6.099504 0.000014 37.830949 6.826996 0.509441 1.000000 0.979673 512965324260317580000000.000000 0.657691 22.617647 17885471860.952370 -5266.175966 0.027404
9.000000e+002 235713.970291 266574.523611 35734.099889 80516.689445 70041.415589 1419.486223 1888.602012 1327.098655 19345.968553 41124.644359 878.572084 19501.861256 7815.217730 30088.493380 1178084.783419 236751.176715 3190.704441 304003.843936 31881.619391 1377795.733625 5974343.383699 2024328.201587 158421.290023 21470.531297 331606.423862 357354.162751 1278777.818503 1.286846 967722.901368 2273684.901211 199410.735026 0.000000 179461731.934858 1.652170 1.165879 3.702018 1.899706 2.651026 2.447725 0.722218 1.807889 0.326224 5.652163 0.865510 3.013353 1.439907 1.642205 0.780746 0.712615 0.321274 1.853621 0.473080 10.555642 3.134703 2.623513 3.359821 0.576392 0.338669 0.609352 5.040642 0.000006 186.081388 7.280708 0.638545 1.000000 0.994321 0.313097 0.721414 24.205882 13681571747.154022 -4851.940576 0.133703
1.000000e+003 206524.902164 272950.447130 37537.853157 87667.817246 67726.746468 1422.381489 1587.036255 1597.144322 12240.353081 23384.525481 956.243425 21980.822973 4989.754492 33331.887967 1301623.099102 451362.485091 17723.276055 345337.349956 34452.453657 883106.514660 5423915.891712 2028748.766128 221645.407351 20503.871373 318379.882130 347498.681490 2868702.095793 303.200371 586037.529577 2132849.755686 341893.520869 0.000000 178681182.632169 1.447578 1.193765 3.888885 2.068429 2.563417 2.452718 0.606896 2.175768 0.206405 3.213965 0.942027 3.396393 0.919332 1.819226 0.862618 1.358589 1.784570 2.105647 0.511227 6.765703 2.845897 2.629242 4.700687 0.550442 0.325161 0.592547 11.307751 0.001488 112.687916 6.829731 1.094798 1.000000 0.989997 0.209183 1.071980 26.500000 13024805130.859968 -5656.438524 0.114129
1.095000e+003 176360.017704 285723.670672 38764.913805 79826.067329 57160.885855 1401.011079 1486.303665 1828.179915 10791.748099 30658.301881 678.733073 24126.075964 4389.792381 38101.491473 1211033.918280 397595.027905 8147.658236 421713.062261 33646.949839 2246907.040975 4495506.543567 1968367.747997 276296.616913 19772.679728 309340.219505 336707.334955 2747398.384770 1163.557523 651139.249857 2060012.905941 303407.421685 0.000000 179884406.271924 1.236146 1.249629 4.016007 1.883411 2.163505 2.415867 0.568375 2.490505 0.181977 4.213671 0.668642 3.727869 0.808793 2.079547 0.802582 1.196750 0.820394 2.571337 0.499275 17.214124 2.358766 2.550988 5.859737 0.530812 0.315928 0.574146 10.829601 0.005709 125.206188 6.596495 0.971560 1.000000 0.996663 418350223921741170000000.000000 0.268070 22.470588 15926953483.455114 -5973.951446 0.068034
1.100000e+003 175046.781160 286558.267084 38586.464018 78588.170960 57303.083062 1403.255670 1484.162824 1835.894193 10731.445731 30959.483778 679.963298 24200.154297 4369.674224 38344.233771 1206527.517255 391508.583627 8133.481652 419796.807764 33625.899313 2263657.480788 4516096.955739 1966368.607072 277665.230523 19743.959696 308872.515712 336079.710606 2692322.003660 1123.572456 595105.317321 2065170.317487 294467.854246 0.000000 179868133.044692 1.226941 1.253279 3.997520 1.854204 2.168888 2.419738 0.567557 2.501014 0.180960 4.255066 0.669854 3.739315 0.805086 2.092796 0.799596 1.178430 0.818966 2.559653 0.498963 17.342453 2.369570 2.548398 5.888763 0.530041 0.315451 0.573075 10.612502 0.005513 114.431541 6.613010 0.942934 1.000000 0.996573 418802742153509990000000.000000 0.264625 22.558824 15896864573.464230 -5946.435456 0.062848
1.200000e+003 132322.818913 218275.328588 39043.758083 74933.539609 58265.994040 1137.271266 1414.354959 1392.878101 7811.969223 35568.610692 697.559938 26259.747370 4350.131259 31777.690413 1142207.161996 313348.759360 7418.972515 369434.343348 33397.509278 2328030.285871 4753887.333301 1973221.518145 293195.334820 19164.562832 298775.875861 326047.906793 1837614.234332 392.795246 804524.198479 2223962.280064 169786.938083 0.000000 181829398.244611 0.927479 0.954640 4.044895 1.767977 2.205333 1.961081 0.540861 1.897499 0.131730 4.888543 0.687189 4.057556 0.801485 1.734400 0.756969 0.943171 0.747022 2.252575 0.495574 17.835630 2.494337 2.557279 6.218127 0.514487 0.305139 0.555969 7.243445 0.001927 154.700255 7.121488 0.543685 1.000000 1.007440 0.216201 0.405665 23.823529 15246547438.970730 -6029.303564 0.110310
1.300000e+003 54538.895171 235008.689209 38874.237397 83256.540945 57929.341489 1064.037195 1271.179521 1509.254340 5086.102173 44608.966185 1120.347127 23057.435091 6206.295570 36573.474612 1609240.561467 472150.325906 18493.882994 411613.644705 34856.061548 1357465.091768 4196004.024234 1997299.234841 333917.696450 18487.568456 292420.649967 318527.814171 3321742.016200 660.528666 1279825.996598 2179758.561793 340216.975742 0.000000 183790556.719591 0.382275 1.027824 4.027333 1.964350 2.192591 1.834798 0.486110 2.056037 0.085765 6.131048 1.103691 3.562747 1.143472 1.996150 1.066483 1.421160 1.862163 2.509757 0.517216 10.399884 2.201619 2.588483 7.081773 0.496313 0.298649 0.543146 13.093529 0.003241 246.095031 6.979940 1.089430 1.000000 1.018306 0.112583 0.206825 26.470588 14675356694.919741 -5677.265715 0.158981
1.400000e+003 64443.484405 232656.571846 52822.987480 97199.764692 57987.677470 1046.572902 1477.422640 1620.136694 3415.883520 20413.070756 787.475756 23778.348270 4699.626704 38789.340182 1040035.924256 422139.558517 11287.750473 518964.898656 48888.502938 1745546.309793 4646948.771813 2057051.383000 395510.838007 17916.255993 288341.490985 314650.597775 3405670.040536 76.419298 722776.076342 2132078.033810 463990.107008 0.000000 182506255.842553 0.451698 1.017537 5.472410 2.293325 2.194799 1.804683 0.564979 2.207090 0.057601 2.805569 0.775768 3.674139 0.865878 2.117090 0.689257 1.270629 1.136572 3.164316 0.725439 13.373072 2.438227 2.665922 8.388049 0.480975 0.294482 0.536535 13.424353 0.000375 138.981081 6.827259 1.485772 1.000000 1.011190 0.096010 0.343487 26.411765 14612258662.365379 -8363.217605 0.092491
1.460000e+003 60024.521424 240652.514670 44249.925457 75043.006650 49313.480127 1016.642317 1545.967023 1696.166903 3190.549673 22139.129555 802.802706 24341.154525 4409.257211 41353.001307 972815.142552 331983.067728 9180.339777 571929.827658 48454.735310 2426607.503997 4617818.894315 2038109.874721 416143.240773 17629.320614 286050.359943 310977.879484 3150174.816727 79.162879 424364.710591 2163615.062864 381419.014866 0.000000 183082215.452999 0.420725 1.052508 4.584249 1.770560 1.866486 1.753072 0.591191 2.310665 0.053801 3.042798 0.790868 3.761102 0.812379 2.257012 0.644709 0.999260 0.924375 3.487263 0.719002 18.590855 2.422943 2.641374 8.825624 0.473272 0.292143 0.530272 12.417251 0.000388 81.600192 6.928246 1.221366 1.000000 1.014381 413679366250696470000000.000000 0.103691 22.705882 14560443118.326872 -6923.792784 0.055517
1.500000e+003 58133.413583 173810.304448 42398.053465 68282.704469 50815.760797 1027.994051 1582.595585 1725.708395 3058.343057 22775.433720 808.905936 24549.052420 4242.522230 31450.284397 941103.770252 286138.060954 9066.133958 551333.964726 48217.175613 2451822.164642 4653683.942169 2051262.955587 424392.922994 17474.729897 284073.095759 308300.818820 2725415.160255 53.062971 288327.040783 2266646.360145 302501.767117 0.000000 183112557.109096 0.407470 0.760169 4.392397 1.611058 1.923346 1.772646 0.605198 2.350909 0.051572 3.130251 0.796880 3.793225 0.781659 1.716530 0.623693 0.861268 0.912876 3.361682 0.715477 18.784031 2.441761 2.658420 9.000584 0.469122 0.290123 0.525707 10.742948 0.000260 55.441796 7.258169 0.968660 1.000000 1.014549 422368227717180290000000.000000 0.098998 22.617647 14453242701.812258 -6630.937769 0.037651
1.600000e+003 40401.532887 186046.578646 39942.726084 69533.905905 52626.582829 808.016896 1358.017836 1426.147793 2059.087738 25460.456879 1035.378538 19707.133234 3715.210892 34941.378217 940458.069555 231646.227425 7410.603771 521710.920336 47815.903537 3057199.127394 4204814.226082 2109502.896168 443380.160770 17043.248429 279093.768001 304542.112624 2219104.061025 21.097279 1713415.602104 2387051.360720 302189.083888 0.000000 184215767.032025 0.283183 0.813685 4.138028 1.640579 1.991885 1.393323 0.519318 1.942822 0.034722 3.499280 1.019986 3.045071 0.684505 1.907071 0.623265 0.697249 0.746179 3.181060 0.709523 23.421977 2.206242 2.733898 9.403268 0.457539 0.285038 0.519298 8.747188 0.000104 329.469058 7.643725 0.967658 1.000000 1.020662 0.099938 0.162425 24.058824 12137792196.838949 -6295.873521 0.232851
1.700000e+003 31370.099572 199176.935176 41114.881828 77892.402993 69173.211977 767.869569 1539.019913 1527.047394 1752.399169 28192.066017 1067.931686 20448.527776 3381.781754 38732.440113 1181137.593432 569199.653438 80837.619235 567076.858696 290310.102392 1543685.880559 4430403.456377 2208747.144153 484680.492443 16552.135360 276005.631449 308401.638240 6467755.454599 5342.889484 832153.523142 2316132.307291 553559.231157 0.000000 179136979.000409 0.219880 0.871112 4.259462 1.837788 2.618165 1.324094 0.588534 2.080276 0.029550 3.874712 1.052055 3.159628 0.623073 2.113984 0.782769 1.713275 8.139601 3.457672 4.307806 11.826568 2.324607 2.862518 10.279171 0.444354 0.281884 0.525879 25.494376 0.026214 160.013039 7.416631 1.772586 1.000000 0.992522 0.065003 0.157748 26.411765 13962293457.344976 -6557.524698 0.131216
1.800000e+003 190017.393298 187487.494243 48738.719526 73883.682226 65456.153371 738.081007 2359.478852 1659.799467 4803.225347 13792.247556 998.516551 21652.921955 2734.372577 40751.298936 827332.801463 695006.221630 54972.025422 730568.170149 223504.729928 3532996.573238 2728419.516370 2053973.197735 512235.984211 16095.914950 270060.249827 310989.144917 5949511.440349 51914.334287 1180139.619524 1992881.401348 497922.097252 0.000000 186326393.328367 1.331873 0.819987 5.049284 1.743207 2.477476 1.272728 0.902285 2.261122 0.080995 1.895604 0.983672 3.345727 0.503792 2.224172 0.548294 2.091950 5.535175 4.454538 3.316506 27.067182 1.431586 2.661932 10.863572 0.432107 0.275812 0.530292 23.451580 0.254711 226.926549 6.381529 1.594427 1.000000 1.032356 0.175623 1.184208 26.529412 14715011506.208216 -7994.960412 0.149889
1.825000e+003 196537.317936 190323.745521 45284.090029 69616.532468 68070.182341 733.668058 2499.356548 1718.563886 4810.644413 14791.281304 1013.484095 22122.772587 2719.284427 41956.956091 825081.751328 568641.714925 25308.194546 720536.945730 223605.423586 4046924.800171 2748562.076890 2012131.477012 513072.133204 15973.908351 267588.633977 309694.849405 5581774.039606 33094.224330 1058065.948562 1967999.810257 442204.735897 0.000000 187493180.150727 1.377573 0.832392 4.691388 1.642528 2.576416 1.265118 0.955775 2.341176 0.081120 2.032911 0.998417 3.418326 0.501012 2.289975 0.546802 1.711596 2.548301 4.393374 3.318000 31.004516 1.442155 2.607706 10.881305 0.428831 0.273288 0.528085 22.002045 0.162372 203.453261 6.301854 1.416011 1.000000 1.038820 562078331062831200000000.000000 0.395309 22.617647 14800264680.383644 -7397.212618 0.136127
1.900000e+003 194173.737994 140483.205178 43036.299567 63142.219668 72376.650767 747.385109 2649.865479 1821.753739 4483.903531 16821.237543 1035.611770 23101.365740 2644.466029 33080.223169 787972.438725 374241.405912 24876.567216 511539.189048 222529.283164 4321595.534763 3193259.219356 1970252.758393 516890.282867 15702.102128 260234.345487 305342.582472 4176658.468478 11734.629496 364528.057188 2034006.578420 263533.768610 0.000000 187456732.904055 1.361006 0.614411 4.458519 1.489774 2.739413 1.288771 1.013331 2.481750 0.075610 2.311908 1.020215 3.569534 0.487227 1.805491 0.522209 1.126456 2.504840 3.119039 3.302031 33.108838 1.675485 2.553431 10.962281 0.421535 0.265777 0.520663 16.463409 0.057574 70.094328 6.513219 0.843878 1.000000 1.038618 595894842992512550000000.000000 0.364198 22.705882 14865067981.219574 -7019.578182 0.069213
2.000000e+003 146576.781639 149968.410990 40923.627314 68511.795647 80011.484973 602.287130 2620.595613 1511.340418 3573.692069 24067.356440 1281.984269 18611.319034 5473.450945 38172.702143 1408873.728175 396012.563007 4526.266529 448409.512111 271092.193504 2734623.909263 2197504.306246 1858811.601018 510217.454393 15197.568146 250908.620585 298375.617904 4818312.453400 2176.141926 3330418.374497 1966830.851079 345675.173446 0.000000 187790345.986239 1.027388 0.655896 4.239648 1.616463 3.028387 1.038568 1.002138 2.058879 0.060262 3.307813 1.262925 2.875750 1.008450 2.083434 0.933695 1.191987 0.455753 2.734115 4.022639 20.950646 1.153018 2.409005 10.820763 0.407990 0.256252 0.508783 18.992659 0.010677 640.399098 6.298111 1.106908 1.000000 1.040467 0.163382 0.561862 23.941176 14804278099.633226 -6160.782089 0.404026
2.100000e+003 176426.670935 134532.009648 50815.308189 79795.419137 89942.228166 544.934128 3789.268756 1707.130057 5344.220004 11586.821349 1359.724780 20052.308557 3543.762598 40016.529525 799747.956337 470009.553418 73294.061932 447159.251792 214643.560610 2969023.773151 3135885.368235 2151808.412601 524985.911627 14683.822986 248864.823156 301437.335998 3400854.892594 3031.353687 2441743.895961 2194918.511130 594405.611233 0.000000 184641724.462426 1.236613 0.588384 5.264417 1.882688 3.404260 0.939670 1.449049 2.325600 0.090118 1.592491 1.339510 3.098406 0.652917 2.184069 0.530013 1.414716 7.380035 2.726491 3.185018 22.746443 1.645381 2.788726 11.133974 0.394198 0.254165 0.514004 13.405373 0.014873 469.517764 7.028485 1.903383 1.000000 1.023022 0.137418 1.104397 26.294118 15708279198.837629 -8215.183145 0.320555
2.190000e+003 195777.277533 139929.334449 44937.238161 66431.432018 72850.316927 525.560926 4763.950105 1960.568160 6862.412437 15906.669755 1020.111744 21632.634529 3176.585055 44356.533546 1490341.739003 454788.659134 49004.682020 456321.897440 197726.447628 6135818.242011 2504678.730266 2007034.817626 539395.711404 14360.760079 250180.546037 303232.090080 3858711.461577 2723.503293 1692460.431401 2076269.847591 473159.458747 0.000000 183978066.424439 1.372245 0.611989 4.655454 1.567379 2.757341 0.906264 1.821775 2.670855 0.115718 2.186210 1.004946 3.342592 0.585267 2.420942 0.987686 1.368901 4.934319 2.782359 2.933991 47.008058 1.314190 2.601101 11.439579 0.385525 0.255509 0.517064 15.210136 0.013363 325.439633 6.648553 1.515133 1.000000 1.019345 934260219777490770000000.000000 0.357199 22.617647 16622340118.065739 -7257.461317 0.164216
2.200000e+003 195397.682697 140535.593103 43993.216951 63877.550783 73449.248505 526.630940 4836.170978 1978.086744 6845.598966 16335.535749 1023.741173 21751.477396 3149.441568 44810.610680 1497053.908977 440253.111530 48630.743295 439521.236696 197560.580287 6203701.942897 2651603.027799 2001106.733339 539959.154881 14327.286560 250129.653307 302737.159119 3735888.871195 2456.004381 1339921.379884 2087121.712290 445285.874065 0.000000 183747346.658334 1.369585 0.614641 4.557655 1.507123 2.780010 0.908109 1.849393 2.694721 0.115435 2.245153 1.008521 3.360955 0.580266 2.445725 0.992135 1.325150 4.896666 2.679920 2.931530 47.528132 1.391281 2.593418 11.451529 0.384627 0.255457 0.516220 14.725998 0.012050 257.650645 6.683302 1.425878 1.000000 1.018066 947151302757744840000000.000000 0.351996 22.558824 16690629810.660971 -7098.119829 0.131116
2.300000e+003 169498.854886 104671.589454 39148.796618 58270.861044 75904.736534 449.453650 5229.185011 1459.045394 6324.667946 20844.875690 1085.911719 13944.135125 3020.677510 36111.194456 1504902.132288 336293.984691 25073.881366 315093.222408 196220.528267 6829208.292537 2663108.672411 1992287.630739 538770.512006 13956.510240 245326.817981 297595.238881 2632732.892412 737.501881 1433158.479295 2212238.090537 296306.404517 0.000000 184865175.124801 1.188054 0.457787 4.055777 1.374839 2.872949 0.775026 1.999685 1.987638 0.106651 2.864916 1.069768 2.154594 0.556542 1.970919 0.997336 1.012236 2.524708 1.921237 2.911645 52.320294 1.397318 2.581988 11.426320 0.374673 0.250552 0.507453 10.377616 0.003618 275.579010 7.083945 0.948821 1.000000 1.024260 0.185785 0.792627 24.205882 16536648605.841562 -6278.599767 0.204356
2.400000e+003 157452.971653 110263.708925 38837.153971 63245.985545 88114.117160 438.153867 6306.494597 1717.224617 6663.179776 32055.134906 1370.135016 16545.391342 4720.971832 41372.870503 890598.235561 308970.817854 129147.401511 311003.892630 211545.963712 1537086.958785 4620830.132941 2159466.932404 542840.327037 13529.898231 245818.744900 299584.237382 3868493.521522 569.267220 912180.412746 2279729.082182 620535.174452 0.000000 184048821.147555 1.103622 0.482245 4.023491 1.492222 3.335067 0.755541 2.411657 2.339352 0.112359 4.405652 1.349765 2.556530 0.869811 2.258096 0.590221 0.929994 13.003950 1.896303 3.139054 11.776012 2.424523 2.798651 11.512633 0.363220 0.251054 0.510844 15.248695 0.002793 175.401240 7.300062 1.987054 1.000000 1.019737 0.142080 0.671216 26.323529 7900104882.036596 -5928.951148 0.144994
2.500000e+003 165031.234098 91093.870441 53340.324226 80082.869149 60467.987732 345.106694 7834.686209 1937.258073 8619.202958 24157.843796 852.097597 17697.984176 3645.765332 42439.681951 763727.494647 392969.373603 103325.326294 319774.734131 283890.598450 2449675.371787 1922220.924158 2030417.536053 549401.931043 13142.542279 254284.846717 304086.990727 4090886.610549 3278.186343 1699016.828490 1964260.410426 562314.613232 0.000000 191977000.365885 1.156740 0.398404 5.526006 1.889470 2.288677 0.595093 2.996051 2.639100 0.145342 3.320250 0.839430 2.734625 0.671710 2.316322 0.506141 1.182827 10.403905 1.949782 4.212550 18.767583 1.008578 2.631404 11.651792 0.352821 0.259701 0.518522 16.125316 0.016084 326.700349 6.289880 1.800623 1.000000 1.063663 0.176180 0.777157 26.264706 18373786459.273411 -8636.271514 0.254967
