Time ALE-M BLT-M SSP-M DSP-M LWF-M RDG-M YPH-M WAE-M RSM-M CHK-M CHO-M STH-M LKT-M BBT-M COP-M CLA-M BYT-M MYS-M ROT-M PRO-M PB-M BB-M AMP-M CHI-M DIP-M OLI-M GRN-M PIC-M MA-M DL-M DR-M DC-M ALE-F BLT-F SSP-F DSP-F LWF-F RDG-F YPH-F WAE-F RSM-F CHK-F CHO-F STH-F LKT-F BBT-F COP-F CLA-F BYT-F MYS-F ROT-F PRO-F PB-F BB-F AMP-F CHI-F DIP-F OLI-F GRN-F PIC-F MA-F DL-F DR-F DC-F
3.650000e+003 7.034136e+003 4.732538e+002 5.775891e+001 6.262992e+001 6.467749e-003 2.333758e+000 7.147115e+000 0.000000e+000 2.688002e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 6.312222e-014 4.132803e-014 1.614730e-013 1.227714e-013 2.023040e-015 1.051831e-013 1.927146e-013 8.313435e-013 8.999049e-013 3.693922e-014 7.674834e-013 1.033767e-012 3.668852e-014 1.720930e-013 3.889909e-011 4.095906e-013 6.954248e-013 0.000000e+000 4.707799e-005 8.355940e-005 0.000000e+000 0.000000e+000 1.404714e-001 0.000000e+000 1.561321e-002 1.083773e-001 6.045704e-002 2.342376e-001 1.217524e-002 2.066668e-002 2.629318e+007 5.526749e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.015000e+003 5.556025e+002 1.151068e+002 4.842482e+001 5.243651e+001 1.840097e-002 2.201323e+000 2.864856e+000 0.000000e+000 2.958529e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.910803e-014 5.208075e-014 1.757326e-013 1.135036e-013 2.036007e-015 5.990442e-013 1.577610e-013 7.010010e-013 8.278978e-013 4.625506e-014 8.461254e-013 9.540196e-013 2.570200e-014 3.033022e-013 8.953255e-011 1.958508e-012 2.031760e-012 0.000000e+000 2.832725e-004 7.221489e-004 0.000000e+000 0.000000e+000 3.565839e-001 0.000000e+000 3.986625e-002 1.236725e-001 8.578065e-002 9.551390e-001 5.107680e-001 2.577452e-002 2.479461e+007 6.190626e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.380000e+003 7.092283e+000 1.583591e+001 3.628532e+001 3.894647e+001 1.355495e-002 2.018156e+000 3.613824e+000 0.000000e+000 2.879196e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.823598e-014 7.885193e-014 1.665680e-013 1.039302e-013 2.396769e-015 7.924580e-013 5.085286e-014 7.805801e-013 8.160937e-013 6.495059e-014 1.008623e-012 1.009254e-012 2.939338e-014 3.535469e-013 5.878476e-011 2.184948e-012 2.898947e-012 0.000000e+000 1.425759e-002 6.323596e-003 0.000000e+000 0.000000e+000 2.309163e-001 0.000000e+000 4.340529e-002 2.097489e-002 1.242241e-001 8.380757e-001 1.211353e-002 3.044584e-002 2.642942e+007 6.722166e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
4.745000e+003 5.960502e-001 1.623935e+000 2.664930e+001 2.860529e+001 1.274603e-002 2.224744e+000 5.176386e+000 0.000000e+000 2.306895e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.961157e-014 6.579479e-014 2.716004e-013 1.232830e-013 2.478297e-015 8.445611e-014 2.217522e-014 9.198042e-013 9.275260e-013 1.001968e-013 1.054783e-012 1.241568e-012 3.501584e-014 1.396286e-012 5.038609e-011 1.926146e-014 4.239351e-014 0.000000e+000 1.128448e-001 4.241595e-002 0.000000e+000 0.000000e+000 1.461897e-001 0.000000e+000 4.098013e-002 4.775968e-002 1.362618e-001 3.480032e-001 1.633061e-001 2.823005e-002 2.533955e+007 6.924416e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.110000e+003 4.815711e+001 2.491187e-001 1.611220e+001 1.782458e+001 1.207346e-002 2.232725e+000 5.950015e+000 0.000000e+000 2.016745e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.510414e-014 6.720581e-014 2.012380e-013 1.189469e-013 1.697246e-015 1.452983e-013 2.212903e-013 6.553821e-013 8.531013e-013 1.321905e-013 9.944795e-013 1.046112e-012 2.761675e-014 2.496527e-013 5.669872e-011 3.897500e-013 7.918996e-013 0.000000e+000 3.629687e-003 1.134914e-001 0.000000e+000 0.000000e+000 1.547381e-001 0.000000e+000 3.459666e-002 9.279392e-002 9.250112e-002 1.348537e-001 4.261241e-003 2.537888e-002 2.561201e+007 6.784153e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.475000e+003 6.310749e+001 1.509540e-001 1.448539e+001 1.611078e+001 1.169889e-002 2.031022e+000 5.141008e+000 0.000000e+000 2.008884e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 3.545811e-014 3.507969e-014 9.366972e-014 1.114314e-013 1.061609e-015 1.768910e-013 3.003466e-014 5.547955e-013 7.228341e-013 1.533790e-013 8.594683e-013 8.848400e-013 1.416362e-014 5.389037e-014 3.741994e-011 3.839227e-013 5.232621e-013 0.000000e+000 2.347528e-003 1.505082e-001 0.000000e+000 0.000000e+000 2.004791e-001 0.000000e+000 3.843892e-002 3.206196e-002 7.591900e-002 3.168979e-001 1.100342e-002 2.109827e-002 2.574825e+007 6.693116e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
5.840000e+003 2.665175e+001 1.366473e-001 1.424998e+001 1.594507e+001 1.312896e-002 1.973310e+000 4.928135e+000 0.000000e+000 2.277435e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 5.902283e-014 4.912829e-014 2.104983e-013 9.735290e-014 2.372053e-015 1.986364e-013 4.124684e-013 6.214976e-013 8.471927e-013 1.796242e-013 9.108928e-013 1.008362e-012 2.386172e-014 1.311206e-013 5.143688e-011 1.269668e-012 1.669934e-012 0.000000e+000 3.031196e-003 1.508692e-001 0.000000e+000 0.000000e+000 2.341459e-001 0.000000e+000 3.737732e-002 2.096255e-002 5.493573e-002 1.049579e+000 1.920881e-002 2.425497e-002 2.629318e+007 6.043617e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.205000e+003 8.501617e-001 1.296250e-001 1.238189e+001 1.382312e+001 1.515643e-002 1.924766e+000 4.992900e+000 0.000000e+000 2.169445e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 7.290352e-014 5.864197e-014 1.662330e-013 9.930505e-014 3.277021e-015 2.896034e-014 3.115896e-014 6.734246e-013 8.253382e-013 2.270527e-013 9.985570e-013 9.559077e-013 3.010766e-014 1.799961e-013 5.790395e-011 2.190959e-014 1.550081e-014 0.000000e+000 7.935055e-002 1.625985e-001 0.000000e+000 0.000000e+000 2.367983e-001 0.000000e+000 4.579659e-002 3.027155e-002 8.922845e-002 7.651564e-001 1.956511e-002 2.554585e-002 2.670189e+007 6.038053e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.570000e+003 1.350445e+000 1.310727e-001 1.123721e+001 1.221982e+001 1.812078e-002 1.930663e+000 5.217235e+000 0.000000e+000 2.212343e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.256422e-013 6.083590e-014 2.728709e-013 1.153572e-013 3.867136e-015 6.283341e-014 3.345775e-014 8.002470e-013 9.947359e-013 2.797027e-013 1.026133e-012 1.196583e-012 3.840203e-014 3.169974e-013 4.630277e-011 2.305160e-014 5.866961e-014 0.000000e+000 5.460689e-002 1.629802e-001 0.000000e+000 0.000000e+000 2.182320e-001 0.000000e+000 4.678490e-002 2.717990e-002 8.726407e-002 1.268702e-001 1.192508e-002 2.167883e-002 2.779176e+007 6.391950e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.935000e+003 1.357745e+001 1.266223e-001 1.143902e+001 1.210291e+001 1.511480e-002 1.938212e+000 4.927296e+000 0.000000e+000 2.012829e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.593369e-013 8.984256e-014 3.519545e-013 1.269305e-013 4.756227e-015 7.887901e-013 2.295572e-014 8.100064e-013 1.049754e-012 3.748450e-013 1.025174e-012 1.286978e-012 5.157191e-014 4.613032e-013 6.528545e-011 9.528201e-013 1.416063e-012 0.000000e+000 1.227558e-002 1.670106e-001 0.000000e+000 0.000000e+000 1.736664e-001 0.000000e+000 5.178599e-002 6.503485e-002 7.284675e-002 8.672974e-002 1.095608e-002 2.625279e-002 2.751929e+007 6.872101e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.300000e+003 2.815839e+001 1.299266e-001 1.165797e+001 1.211569e+001 7.540192e-003 1.940432e+000 4.837470e+000 0.000000e+000 2.070199e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 2.321735e-014 3.770755e-014 8.509080e-014 1.076404e-013 1.340904e-015 1.975330e-013 3.840815e-013 5.594426e-013 7.005936e-013 3.255972e-013 7.265541e-013 8.328691e-013 1.620573e-014 3.370082e-013 5.814293e-011 5.046405e-013 9.807288e-013 0.000000e+000 4.421548e-003 1.610429e-001 0.000000e+000 0.000000e+000 1.378170e-001 0.000000e+000 4.819893e-002 4.854081e-002 6.274381e-002 2.350153e-001 1.320273e+000 2.154009e-002 2.683812e+007 6.570709e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.665000e+003 3.742890e+000 1.415753e-001 1.403974e+001 1.461030e+001 7.924726e-003 1.979107e+000 5.286297e+000 0.000000e+000 2.020458e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 5.703278e-014 3.560585e-014 2.346606e-013 8.878312e-014 1.941418e-015 3.689772e-013 4.277328e-013 6.154554e-013 7.765404e-013 3.407290e-013 8.163393e-013 9.622204e-013 2.327798e-014 1.127591e-013 6.792524e-011 7.624883e-013 1.685225e-012 0.000000e+000 1.590243e-002 1.420136e-001 0.000000e+000 0.000000e+000 1.214102e-001 0.000000e+000 3.579072e-002 4.152609e-002 5.488949e-002 6.617640e-001 1.019868e-002 1.777447e-002 2.765553e+007 5.491551e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.030000e+003 8.379159e-001 1.398062e-001 1.194939e+001 1.264358e+001 7.726668e-003 1.947774e+000 5.399561e+000 0.000000e+000 1.918114e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.273765e-013 9.461615e-014 4.974935e-013 9.673253e-014 3.441861e-014 8.194958e-013 9.151638e-014 8.390103e-013 1.022660e-012 3.883858e-013 9.734852e-013 1.323936e-012 5.126361e-014 6.521019e-013 6.711227e-011 1.452625e-013 2.132112e-013 0.000000e+000 5.846634e-002 1.469339e-001 0.000000e+000 0.000000e+000 1.586348e-001 0.000000e+000 3.809385e-002 4.844166e-002 6.153281e-002 3.372070e-001 1.569399e-002 2.143841e-002 2.765553e+007 5.605495e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.395000e+003 2.835894e+000 1.294143e-001 8.698685e+000 8.829832e+000 7.479541e-003 1.794965e+000 4.671975e+000 0.000000e+000 1.840191e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 1.175033e-013 7.532682e-014 1.701033e-013 1.345073e-013 5.790123e-015 2.566531e-013 2.720672e-013 7.922214e-013 9.057757e-013 4.197890e-013 9.117331e-013 1.084191e-012 3.589573e-014 1.341779e-013 4.664513e-011 4.810646e-013 6.860484e-013 0.000000e+000 3.546409e-002 1.608565e-001 0.000000e+000 0.000000e+000 1.888942e-001 0.000000e+000 4.957593e-002 4.908583e-002 7.262796e-002 1.501972e-001 2.455753e-002 2.492800e-002 2.765553e+007 6.295502e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.760000e+003 1.936002e+001 1.241738e-001 8.947524e+000 8.606542e+000 6.663461e-003 1.762394e+000 4.075167e+000 0.000000e+000 1.868895e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 4.106021e-014 6.549976e-014 1.248207e-013 1.335879e-013 2.395790e-015 1.905134e-013 2.274784e-013 6.664260e-013 7.555234e-013 4.527980e-013 8.110960e-013 1.010175e-012 2.324106e-014 2.916335e-013 5.710945e-011 3.803142e-013 6.720119e-013 0.000000e+000 7.025267e-003 1.661945e-001 0.000000e+000 0.000000e+000 1.936993e-001 0.000000e+000 5.411365e-002 5.006691e-002 7.097636e-002 1.212318e-001 1.458542e-002 2.588384e-002 2.765553e+007 6.372965e-007 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
